Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
5043000	0.879386	1	0.302078	0.200962	0.189594	0.307365	0.302078	0.200962	0.189594	0.307365	0.302078	0.200962	0.189594	0.307365	0.302078	0.200962	0.189594	0.307365	
5044000	0.879386	1	0.295893	0.208337	0.183758	0.312012	0.295893	0.208337	0.183758	0.312012	0.295893	0.208337	0.183758	0.312012	0.295893	0.208337	0.183758	0.312012	
5045000	0.879386	2	0.296029	0.188960	0.180658	0.334353	0.296029	0.188960	0.180658	0.334353	0.296029	0.188960	0.180658	0.334353	0.259407	0.150719	0.159627	0.430246	
5046000	0.879386	1	0.271499	0.200936	0.195001	0.332564	0.271499	0.200936	0.195001	0.332564	0.271499	0.200936	0.195001	0.332564	0.271499	0.200936	0.195001	0.332564	
5047000	0.879386	1	0.278829	0.201997	0.187911	0.331264	0.278829	0.201997	0.187911	0.331264	0.278829	0.201997	0.187911	0.331264	0.278829	0.201997	0.187911	0.331264	
5048000	0.879386	2	0.292490	0.206629	0.194674	0.306207	0.292490	0.206629	0.194674	0.306207	0.284173	0.190493	0.139683	0.385652	0.284173	0.190493	0.139683	0.385652	
5049000	0.879386	2	0.297220	0.195615	0.201721	0.305444	0.297220	0.195615	0.201721	0.305444	0.313553	0.159724	0.150646	0.376076	0.313553	0.159724	0.150646	0.376076	
5050000	0.879386	1	0.276897	0.218158	0.185870	0.319075	0.276897	0.218158	0.185870	0.319075	0.276897	0.218158	0.185870	0.319075	0.276897	0.218158	0.185870	0.319075	
5051000	0.879386	1	0.279150	0.227529	0.195489	0.297833	0.279150	0.227529	0.195489	0.297833	0.279150	0.227529	0.195489	0.297833	0.279150	0.227529	0.195489	0.297833	
5052000	0.879386	1	0.306095	0.201987	0.181885	0.310033	0.306095	0.201987	0.181885	0.310033	0.306095	0.201987	0.181885	0.310033	0.306095	0.201987	0.181885	0.310033	
5053000	0.879386	1	0.309369	0.204786	0.187780	0.298066	0.309369	0.204786	0.187780	0.298066	0.309369	0.204786	0.187780	0.298066	0.309369	0.204786	0.187780	0.298066	
5054000	0.879386	2	0.275055	0.213591	0.202480	0.308874	0.275055	0.213591	0.202480	0.308874	0.373089	0.159812	0.147703	0.319396	0.373089	0.159812	0.147703	0.319396	
5055000	0.879386	1	0.274839	0.217927	0.190661	0.316573	0.274839	0.217927	0.190661	0.316573	0.274839	0.217927	0.190661	0.316573	0.274839	0.217927	0.190661	0.316573	
5056000	0.879386	1	0.301862	0.218696	0.180694	0.298748	0.301862	0.218696	0.180694	0.298748	0.301862	0.218696	0.180694	0.298748	0.301862	0.218696	0.180694	0.298748	
5057000	0.879386	1	0.307530	0.210870	0.165129	0.316471	0.307530	0.210870	0.165129	0.316471	0.307530	0.210870	0.165129	0.316471	0.307530	0.210870	0.165129	0.316471	
5058000	0.879386	1	0.289666	0.225776	0.185572	0.298986	0.289666	0.225776	0.185572	0.298986	0.289666	0.225776	0.185572	0.298986	0.289666	0.225776	0.185572	0.298986	
5059000	0.879386	1	0.304341	0.198316	0.187540	0.309804	0.304341	0.198316	0.187540	0.309804	0.304341	0.198316	0.187540	0.309804	0.304341	0.198316	0.187540	0.309804	
5060000	0.879386	2	0.154963	0.372768	0.285759	0.186510	0.295705	0.205053	0.196569	0.302674	0.295705	0.205053	0.196569	0.302674	0.295705	0.205053	0.196569	0.302674	
5061000	0.879386	1	0.285143	0.199498	0.192049	0.323309	0.285143	0.199498	0.192049	0.323309	0.285143	0.199498	0.192049	0.323309	0.285143	0.199498	0.192049	0.323309	
5062000	0.879386	1	0.278814	0.209078	0.175192	0.336916	0.278814	0.209078	0.175192	0.336916	0.278814	0.209078	0.175192	0.336916	0.278814	0.209078	0.175192	0.336916	
5063000	0.879386	1	0.300749	0.186141	0.204224	0.308886	0.300749	0.186141	0.204224	0.308886	0.300749	0.186141	0.204224	0.308886	0.300749	0.186141	0.204224	0.308886	
5064000	0.879386	1	0.299393	0.205155	0.187816	0.307636	0.299393	0.205155	0.187816	0.307636	0.299393	0.205155	0.187816	0.307636	0.299393	0.205155	0.187816	0.307636	
5065000	0.879386	1	0.286820	0.211423	0.200267	0.301490	0.286820	0.211423	0.200267	0.301490	0.286820	0.211423	0.200267	0.301490	0.286820	0.211423	0.200267	0.301490	
5066000	0.879386	1	0.298749	0.208380	0.195946	0.296925	0.298749	0.208380	0.195946	0.296925	0.298749	0.208380	0.195946	0.296925	0.298749	0.208380	0.195946	0.296925	
5067000	0.879386	1	0.277848	0.207961	0.208106	0.306085	0.277848	0.207961	0.208106	0.306085	0.277848	0.207961	0.208106	0.306085	0.277848	0.207961	0.208106	0.306085	
5068000	0.879386	1	0.304700	0.188886	0.151020	0.355394	0.304700	0.188886	0.151020	0.355394	0.304700	0.188886	0.151020	0.355394	0.304700	0.188886	0.151020	0.355394	
5069000	0.879386	1	0.280061	0.214455	0.180345	0.325139	0.280061	0.214455	0.180345	0.325139	0.280061	0.214455	0.180345	0.325139	0.280061	0.214455	0.180345	0.325139	
5070000	0.879386	1	0.281330	0.210355	0.187070	0.321244	0.281330	0.210355	0.187070	0.321244	0.281330	0.210355	0.187070	0.321244	0.281330	0.210355	0.187070	0.321244	
5071000	0.879386	1	0.298215	0.203408	0.187819	0.310558	0.298215	0.203408	0.187819	0.310558	0.298215	0.203408	0.187819	0.310558	0.298215	0.203408	0.187819	0.310558	
5072000	0.879386	1	0.300554	0.172857	0.183406	0.343183	0.300554	0.172857	0.183406	0.343183	0.300554	0.172857	0.183406	0.343183	0.300554	0.172857	0.183406	0.343183	
5073000	0.879386	2	0.282203	0.215505	0.217943	0.284349	0.282203	0.215505	0.217943	0.284349	0.337238	0.159099	0.146238	0.357425	0.337238	0.159099	0.146238	0.357425	
5074000	0.879386	1	0.302981	0.205828	0.178317	0.312874	0.302981	0.205828	0.178317	0.312874	0.302981	0.205828	0.178317	0.312874	0.302981	0.205828	0.178317	0.312874	
5075000	0.879386	2	0.265687	0.213282	0.212602	0.308428	0.265687	0.213282	0.212602	0.308428	0.304539	0.171418	0.161633	0.362411	0.304539	0.171418	0.161633	0.362411	
5076000	0.879386	1	0.275663	0.206441	0.203601	0.314295	0.275663	0.206441	0.203601	0.314295	0.275663	0.206441	0.203601	0.314295	0.275663	0.206441	0.203601	0.314295	
5077000	0.879386	1	0.310196	0.202281	0.190980	0.296543	0.310196	0.202281	0.190980	0.296543	0.310196	0.202281	0.190980	0.296543	0.310196	0.202281	0.190980	0.296543	
5078000	0.879386	1	0.277928	0.220563	0.172624	0.328886	0.277928	0.220563	0.172624	0.328886	0.277928	0.220563	0.172624	0.328886	0.277928	0.220563	0.172624	0.328886	
5079000	0.879386	1	0.296615	0.181315	0.163783	0.358287	0.296615	0.181315	0.163783	0.358287	0.296615	0.181315	0.163783	0.358287	0.296615	0.181315	0.163783	0.358287	
5080000	0.879386	1	0.289317	0.202540	0.189326	0.318817	0.289317	0.202540	0.189326	0.318817	0.289317	0.202540	0.189326	0.318817	0.289317	0.202540	0.189326	0.318817	
5081000	0.879386	1	0.287526	0.205183	0.179211	0.328080	0.287526	0.205183	0.179211	0.328080	0.287526	0.205183	0.179211	0.328080	0.287526	0.205183	0.179211	0.328080	
5082000	0.879386	1	0.287490	0.207339	0.185788	0.319382	0.287490	0.207339	0.185788	0.319382	0.287490	0.207339	0.185788	0.319382	0.287490	0.207339	0.185788	0.319382	
5083000	0.879386	1	0.287759	0.203930	0.191840	0.316471	0.287759	0.203930	0.191840	0.316471	0.287759	0.203930	0.191840	0.316471	0.287759	0.203930	0.191840	0.316471	
5084000	0.879386	2	0.147373	0.247626	0.347035	0.257966	0.341042	0.166068	0.168097	0.324793	0.341042	0.166068	0.168097	0.324793	0.341042	0.166068	0.168097	0.324793	
5085000	0.879386	1	0.295919	0.203518	0.215755	0.284809	0.295919	0.203518	0.215755	0.284809	0.295919	0.203518	0.215755	0.284809	0.295919	0.203518	0.215755	0.284809	
5086000	0.879386	1	0.279792	0.202069	0.207460	0.310678	0.279792	0.202069	0.207460	0.310678	0.279792	0.202069	0.207460	0.310678	0.279792	0.202069	0.207460	0.310678	
5087000	0.879386	1	0.298207	0.209975	0.193879	0.297939	0.298207	0.209975	0.193879	0.297939	0.298207	0.209975	0.193879	0.297939	0.298207	0.209975	0.193879	0.297939	
5088000	0.879386	1	0.285998	0.200958	0.190629	0.322415	0.285998	0.200958	0.190629	0.322415	0.285998	0.200958	0.190629	0.322415	0.285998	0.200958	0.190629	0.322415	
5089000	0.879386	1	0.290884	0.210293	0.190394	0.308429	0.290884	0.210293	0.190394	0.308429	0.290884	0.210293	0.190394	0.308429	0.290884	0.210293	0.190394	0.308429	
5090000	0.879386	1	0.299851	0.226694	0.174877	0.298578	0.299851	0.226694	0.174877	0.298578	0.299851	0.226694	0.174877	0.298578	0.299851	0.226694	0.174877	0.298578	
5091000	0.879386	1	0.284816	0.201467	0.185408	0.328309	0.284816	0.201467	0.185408	0.328309	0.284816	0.201467	0.185408	0.328309	0.284816	0.201467	0.185408	0.328309	
5092000	0.879386	1	0.282411	0.202885	0.197727	0.316978	0.282411	0.202885	0.197727	0.316978	0.282411	0.202885	0.197727	0.316978	0.282411	0.202885	0.197727	0.316978	
5093000	0.879386	1	0.293071	0.199881	0.200865	0.306183	0.293071	0.199881	0.200865	0.306183	0.293071	0.199881	0.200865	0.306183	0.293071	0.199881	0.200865	0.306183	
5094000	0.879386	1	0.287791	0.210876	0.184092	0.317241	0.287791	0.210876	0.184092	0.317241	0.287791	0.210876	0.184092	0.317241	0.287791	0.210876	0.184092	0.317241	
5095000	0.879386	1	0.284414	0.209896	0.196932	0.308757	0.284414	0.209896	0.196932	0.308757	0.284414	0.209896	0.196932	0.308757	0.284414	0.209896	0.196932	0.308757	
5096000	0.879386	1	0.282806	0.203227	0.190835	0.323131	0.282806	0.203227	0.190835	0.323131	0.282806	0.203227	0.190835	0.323131	0.282806	0.203227	0.190835	0.323131	
5097000	0.879386	1	0.303165	0.196432	0.186635	0.313769	0.303165	0.196432	0.186635	0.313769	0.303165	0.196432	0.186635	0.313769	0.303165	0.196432	0.186635	0.313769	
5098000	0.879386	1	0.299963	0.206635	0.195530	0.297872	0.299963	0.206635	0.195530	0.297872	0.299963	0.206635	0.195530	0.297872	0.299963	0.206635	0.195530	0.297872	
5099000	0.879386	2	0.266038	0.232945	0.212474	0.288543	0.266038	0.232945	0.212474	0.288543	0.327700	0.168037	0.148408	0.355855	0.327700	0.168037	0.148408	0.355855	
5100000	0.879386	1	0.305076	0.214921	0.174344	0.305659	0.305076	0.214921	0.174344	0.305659	0.305076	0.214921	0.174344	0.305659	0.305076	0.214921	0.174344	0.305659	
5101000	0.879386	2	0.310522	0.219150	0.168888	0.301440	0.300044	0.211469	0.158529	0.329957	0.300044	0.211469	0.158529	0.329957	0.300044	0.211469	0.158529	0.329957	
5102000	0.879386	1	0.297012	0.204259	0.179034	0.319696	0.297012	0.204259	0.179034	0.319696	0.297012	0.204259	0.179034	0.319696	0.297012	0.204259	0.179034	0.319696	
5103000	0.879386	2	0.276348	0.247463	0.222161	0.254028	0.276348	0.247463	0.222161	0.254028	0.366489	0.189545	0.124757	0.319209	0.366489	0.189545	0.124757	0.319209	
5104000	0.879386	1	0.296578	0.206082	0.171215	0.326125	0.296578	0.206082	0.171215	0.326125	0.296578	0.206082	0.171215	0.326125	0.296578	0.206082	0.171215	0.326125	
5105000	0.879386	2	0.289060	0.223678	0.186859	0.300403	0.289060	0.223678	0.186859	0.300403	0.311819	0.225212	0.147279	0.315690	0.311819	0.225212	0.147279	0.315690	
5106000	0.879386	1	0.302844	0.205217	0.185969	0.305969	0.302844	0.205217	0.185969	0.305969	0.302844	0.205217	0.185969	0.305969	0.302844	0.205217	0.185969	0.305969	
5107000	0.879386	1	0.307905	0.190385	0.184951	0.316760	0.307905	0.190385	0.184951	0.316760	0.307905	0.190385	0.184951	0.316760	0.307905	0.190385	0.184951	0.316760	
5108000	0.879386	2	0.301154	0.224457	0.183299	0.291090	0.301154	0.224457	0.183299	0.291090	0.301154	0.224457	0.183299	0.291090	0.305456	0.150074	0.109833	0.434637	
5109000	0.879386	2	0.281791	0.218082	0.202947	0.297180	0.281791	0.218082	0.202947	0.297180	0.274533	0.216250	0.115481	0.393737	0.274533	0.216250	0.115481	0.393737	
5110000	0.879386	2	0.295938	0.204024	0.198353	0.301684	0.295938	0.204024	0.198353	0.301684	0.348669	0.169603	0.148130	0.333599	0.348669	0.169603	0.148130	0.333599	
5111000	0.879386	2	0.290954	0.198259	0.202033	0.308754	0.290954	0.198259	0.202033	0.308754	0.332730	0.191576	0.172712	0.302982	0.332730	0.191576	0.172712	0.302982	
5112000	0.879386	1	0.280383	0.206650	0.188176	0.324791	0.280383	0.206650	0.188176	0.324791	0.280383	0.206650	0.188176	0.324791	0.280383	0.206650	0.188176	0.324791	
5113000	0.879386	1	0.295287	0.204592	0.187521	0.312600	0.295287	0.204592	0.187521	0.312600	0.295287	0.204592	0.187521	0.312600	0.295287	0.204592	0.187521	0.312600	
5114000	0.879386	1	0.294850	0.201155	0.197841	0.306154	0.294850	0.201155	0.197841	0.306154	0.294850	0.201155	0.197841	0.306154	0.294850	0.201155	0.197841	0.306154	
5115000	0.879386	1	0.314120	0.163279	0.199718	0.322883	0.314120	0.163279	0.199718	0.322883	0.314120	0.163279	0.199718	0.322883	0.314120	0.163279	0.199718	0.322883	
5116000	0.879386	1	0.295008	0.199372	0.177956	0.327664	0.295008	0.199372	0.177956	0.327664	0.295008	0.199372	0.177956	0.327664	0.295008	0.199372	0.177956	0.327664	
5117000	0.879386	1	0.293128	0.212952	0.196963	0.296957	0.293128	0.212952	0.196963	0.296957	0.293128	0.212952	0.196963	0.296957	0.293128	0.212952	0.196963	0.296957	
5118000	0.879386	1	0.276343	0.198514	0.205390	0.319753	0.276343	0.198514	0.205390	0.319753	0.276343	0.198514	0.205390	0.319753	0.276343	0.198514	0.205390	0.319753	
5119000	0.879386	1	0.291679	0.218486	0.182992	0.306843	0.291679	0.218486	0.182992	0.306843	0.291679	0.218486	0.182992	0.306843	0.291679	0.218486	0.182992	0.306843	
5120000	0.879386	1	0.242826	0.205315	0.191129	0.360730	0.242826	0.205315	0.191129	0.360730	0.242826	0.205315	0.191129	0.360730	0.242826	0.205315	0.191129	0.360730	
5121000	0.879386	1	0.283443	0.205127	0.186470	0.324959	0.283443	0.205127	0.186470	0.324959	0.283443	0.205127	0.186470	0.324959	0.283443	0.205127	0.186470	0.324959	
5122000	0.879386	1	0.290516	0.193309	0.197505	0.318670	0.290516	0.193309	0.197505	0.318670	0.290516	0.193309	0.197505	0.318670	0.290516	0.193309	0.197505	0.318670	
5123000	0.879386	1	0.283244	0.219993	0.196733	0.300030	0.283244	0.219993	0.196733	0.300030	0.283244	0.219993	0.196733	0.300030	0.283244	0.219993	0.196733	0.300030	
5124000	0.879386	1	0.282237	0.208303	0.193151	0.316309	0.282237	0.208303	0.193151	0.316309	0.282237	0.208303	0.193151	0.316309	0.282237	0.208303	0.193151	0.316309	
5125000	0.879386	2	0.292265	0.208042	0.194443	0.305250	0.292265	0.208042	0.194443	0.305250	0.264547	0.193712	0.146480	0.395261	0.264547	0.193712	0.146480	0.395261	
5126000	0.879386	1	0.303438	0.194092	0.185555	0.316916	0.303438	0.194092	0.185555	0.316916	0.303438	0.194092	0.185555	0.316916	0.303438	0.194092	0.185555	0.316916	
5127000	0.879386	2	0.280676	0.228145	0.198589	0.292590	0.280676	0.228145	0.198589	0.292590	0.326269	0.184009	0.141017	0.348705	0.326269	0.184009	0.141017	0.348705	
5128000	0.879386	1	0.300136	0.166865	0.189849	0.343151	0.300136	0.166865	0.189849	0.343151	0.300136	0.166865	0.189849	0.343151	0.300136	0.166865	0.189849	0.343151	
5129000	0.879386	2	0.260047	0.227156	0.202734	0.310063	0.260047	0.227156	0.202734	0.310063	0.321448	0.161798	0.162659	0.354094	0.321448	0.161798	0.162659	0.354094	
5130000	0.879386	1	0.289310	0.202953	0.191909	0.315828	0.289310	0.202953	0.191909	0.315828	0.289310	0.202953	0.191909	0.315828	0.289310	0.202953	0.191909	0.315828	
5131000	0.879386	2	0.265135	0.210279	0.229934	0.294653	0.265135	0.210279	0.229934	0.294653	0.379747	0.176007	0.121606	0.322640	0.379747	0.176007	0.121606	0.322640	
5132000	0.879386	1	0.310984	0.176848	0.195521	0.316647	0.310984	0.176848	0.195521	0.316647	0.310984	0.176848	0.195521	0.316647	0.310984	0.176848	0.195521	0.316647	
5133000	0.879386	2	0.301253	0.220106	0.171204	0.307437	0.301253	0.220106	0.171204	0.307437	0.301253	0.220106	0.171204	0.307437	0.364273	0.146391	0.129015	0.360321	
5134000	0.879386	1	0.297671	0.191960	0.201385	0.308984	0.297671	0.191960	0.201385	0.308984	0.297671	0.191960	0.201385	0.308984	0.297671	0.191960	0.201385	0.308984	
5135000	0.879386	2	0.284302	0.218201	0.197421	0.300077	0.284302	0.218201	0.197421	0.300077	0.310351	0.169706	0.134994	0.384949	0.310351	0.169706	0.134994	0.384949	
5136000	0.879386	1	0.304363	0.203003	0.184041	0.308594	0.304363	0.203003	0.184041	0.308594	0.304363	0.203003	0.184041	0.308594	0.304363	0.203003	0.184041	0.308594	
5137000	0.879386	1	0.296307	0.206122	0.190555	0.307016	0.296307	0.206122	0.190555	0.307016	0.296307	0.206122	0.190555	0.307016	0.296307	0.206122	0.190555	0.307016	
5138000	0.879386	1	0.296074	0.219797	0.181203	0.302927	0.296074	0.219797	0.181203	0.302927	0.296074	0.219797	0.181203	0.302927	0.296074	0.219797	0.181203	0.302927	
5139000	0.879386	1	0.281251	0.216145	0.190452	0.312153	0.281251	0.216145	0.190452	0.312153	0.281251	0.216145	0.190452	0.312153	0.281251	0.216145	0.190452	0.312153	
5140000	0.879386	1	0.285921	0.206849	0.206828	0.300401	0.285921	0.206849	0.206828	0.300401	0.285921	0.206849	0.206828	0.300401	0.285921	0.206849	0.206828	0.300401	
5141000	0.879386	1	0.286154	0.204102	0.202227	0.307517	0.286154	0.204102	0.202227	0.307517	0.286154	0.204102	0.202227	0.307517	0.286154	0.204102	0.202227	0.307517	
5142000	0.879386	1	0.281895	0.204082	0.200580	0.313442	0.281895	0.204082	0.200580	0.313442	0.281895	0.204082	0.200580	0.313442	0.281895	0.204082	0.200580	0.313442	
5143000	0.879386	1	0.283334	0.206862	0.202829	0.306975	0.283334	0.206862	0.202829	0.306975	0.283334	0.206862	0.202829	0.306975	0.283334	0.206862	0.202829	0.306975	
5144000	0.879386	1	0.293277	0.198402	0.200776	0.307544	0.293277	0.198402	0.200776	0.307544	0.293277	0.198402	0.200776	0.307544	0.293277	0.198402	0.200776	0.307544	
5145000	0.879386	2	0.257341	0.305460	0.261073	0.176125	0.286226	0.213110	0.184304	0.316360	0.286226	0.213110	0.184304	0.316360	0.286226	0.213110	0.184304	0.316360	
5146000	0.879386	1	0.283425	0.206621	0.186748	0.323207	0.283425	0.206621	0.186748	0.323207	0.283425	0.206621	0.186748	0.323207	0.283425	0.206621	0.186748	0.323207	
5147000	0.879386	1	0.273118	0.219471	0.178158	0.329253	0.273118	0.219471	0.178158	0.329253	0.273118	0.219471	0.178158	0.329253	0.273118	0.219471	0.178158	0.329253	
5148000	0.879386	1	0.333448	0.206925	0.186149	0.273478	0.333448	0.206925	0.186149	0.273478	0.333448	0.206925	0.186149	0.273478	0.333448	0.206925	0.186149	0.273478	
5149000	0.879386	1	0.289928	0.216066	0.193408	0.300599	0.289928	0.216066	0.193408	0.300599	0.289928	0.216066	0.193408	0.300599	0.289928	0.216066	0.193408	0.300599	
5150000	0.879386	1	0.248819	0.217910	0.168119	0.365151	0.248819	0.217910	0.168119	0.365151	0.248819	0.217910	0.168119	0.365151	0.248819	0.217910	0.168119	0.365151	
5151000	0.879386	1	0.273984	0.210118	0.193285	0.322614	0.273984	0.210118	0.193285	0.322614	0.273984	0.210118	0.193285	0.322614	0.273984	0.210118	0.193285	0.322614	
5152000	0.879386	1	0.280711	0.211802	0.177099	0.330387	0.280711	0.211802	0.177099	0.330387	0.280711	0.211802	0.177099	0.330387	0.280711	0.211802	0.177099	0.330387	
5153000	0.879386	1	0.294019	0.231095	0.189490	0.285396	0.294019	0.231095	0.189490	0.285396	0.294019	0.231095	0.189490	0.285396	0.294019	0.231095	0.189490	0.285396	
5154000	0.879386	1	0.303108	0.204175	0.175637	0.317081	0.303108	0.204175	0.175637	0.317081	0.303108	0.204175	0.175637	0.317081	0.303108	0.204175	0.175637	0.317081	
5155000	0.879386	2	0.278047	0.251437	0.172421	0.298095	0.278047	0.251437	0.172421	0.298095	0.332229	0.183099	0.151599	0.333073	0.332229	0.183099	0.151599	0.333073	
5156000	0.879386	1	0.277724	0.211627	0.188904	0.321745	0.277724	0.211627	0.188904	0.321745	0.277724	0.211627	0.188904	0.321745	0.277724	0.211627	0.188904	0.321745	
5157000	0.879386	1	0.288444	0.201458	0.183009	0.327088	0.288444	0.201458	0.183009	0.327088	0.288444	0.201458	0.183009	0.327088	0.288444	0.201458	0.183009	0.327088	
5158000	0.879386	1	0.260633	0.218208	0.215023	0.306137	0.260633	0.218208	0.215023	0.306137	0.260633	0.218208	0.215023	0.306137	0.260633	0.218208	0.215023	0.306137	
5159000	0.879386	1	0.298386	0.195901	0.190879	0.314835	0.298386	0.195901	0.190879	0.314835	0.298386	0.195901	0.190879	0.314835	0.298386	0.195901	0.190879	0.314835	
5160000	0.879386	1	0.290999	0.205980	0.199673	0.303348	0.290999	0.205980	0.199673	0.303348	0.290999	0.205980	0.199673	0.303348	0.290999	0.205980	0.199673	0.303348	
5161000	0.879386	1	0.297480	0.201209	0.187777	0.313534	0.297480	0.201209	0.187777	0.313534	0.297480	0.201209	0.187777	0.313534	0.297480	0.201209	0.187777	0.313534	
5162000	0.879386	2	0.297922	0.229554	0.204452	0.268072	0.297922	0.229554	0.204452	0.268072	0.346436	0.181432	0.142280	0.329852	0.346436	0.181432	0.142280	0.329852	
5163000	0.879386	2	0.280050	0.210047	0.210281	0.299622	0.280050	0.210047	0.210281	0.299622	0.320470	0.187413	0.146746	0.345371	0.320470	0.187413	0.146746	0.345371	
5164000	0.879386	1	0.285380	0.215250	0.178375	0.320995	0.285380	0.215250	0.178375	0.320995	0.285380	0.215250	0.178375	0.320995	0.285380	0.215250	0.178375	0.320995	
5165000	0.879386	1	0.297059	0.194168	0.190260	0.318514	0.297059	0.194168	0.190260	0.318514	0.297059	0.194168	0.190260	0.318514	0.297059	0.194168	0.190260	0.318514	
5166000	0.879386	2	0.241546	0.235253	0.215780	0.307421	0.241546	0.235253	0.215780	0.307421	0.353416	0.190394	0.109584	0.346605	0.353416	0.190394	0.109584	0.346605	
5167000	0.879386	1	0.301446	0.190889	0.187146	0.320520	0.301446	0.190889	0.187146	0.320520	0.301446	0.190889	0.187146	0.320520	0.301446	0.190889	0.187146	0.320520	
5168000	0.879386	1	0.294040	0.222449	0.169349	0.314162	0.294040	0.222449	0.169349	0.314162	0.294040	0.222449	0.169349	0.314162	0.294040	0.222449	0.169349	0.314162	
5169000	0.879386	1	0.306026	0.196385	0.195101	0.302488	0.306026	0.196385	0.195101	0.302488	0.306026	0.196385	0.195101	0.302488	0.306026	0.196385	0.195101	0.302488	
5170000	0.879386	1	0.285353	0.207837	0.192645	0.314165	0.285353	0.207837	0.192645	0.314165	0.285353	0.207837	0.192645	0.314165	0.285353	0.207837	0.192645	0.314165	
5171000	0.879386	1	0.268316	0.209370	0.194081	0.328233	0.268316	0.209370	0.194081	0.328233	0.268316	0.209370	0.194081	0.328233	0.268316	0.209370	0.194081	0.328233	
5172000	0.879386	1	0.286177	0.204238	0.206493	0.303092	0.286177	0.204238	0.206493	0.303092	0.286177	0.204238	0.206493	0.303092	0.286177	0.204238	0.206493	0.303092	
5173000	0.879386	1	0.285148	0.195458	0.191997	0.327396	0.285148	0.195458	0.191997	0.327396	0.285148	0.195458	0.191997	0.327396	0.285148	0.195458	0.191997	0.327396	
5174000	0.879386	1	0.288272	0.206777	0.194395	0.310557	0.288272	0.206777	0.194395	0.310557	0.288272	0.206777	0.194395	0.310557	0.288272	0.206777	0.194395	0.310557	
5175000	0.879386	1	0.286828	0.204314	0.182833	0.326025	0.286828	0.204314	0.182833	0.326025	0.286828	0.204314	0.182833	0.326025	0.286828	0.204314	0.182833	0.326025	
5176000	0.879386	1	0.297896	0.202434	0.184439	0.315231	0.297896	0.202434	0.184439	0.315231	0.297896	0.202434	0.184439	0.315231	0.297896	0.202434	0.184439	0.315231	
5177000	0.879386	1	0.280678	0.213823	0.197576	0.307924	0.280678	0.213823	0.197576	0.307924	0.280678	0.213823	0.197576	0.307924	0.280678	0.213823	0.197576	0.307924	
5178000	0.879386	2	0.257253	0.252590	0.219478	0.270679	0.322115	0.157469	0.162119	0.358298	0.322115	0.157469	0.162119	0.358298	0.322115	0.157469	0.162119	0.358298	
5179000	0.879386	1	0.294346	0.198485	0.195318	0.311850	0.294346	0.198485	0.195318	0.311850	0.294346	0.198485	0.195318	0.311850	0.294346	0.198485	0.195318	0.311850	
5180000	0.879386	2	0.250924	0.226747	0.212734	0.309595	0.250924	0.226747	0.212734	0.309595	0.306157	0.182341	0.139322	0.372180	0.306157	0.182341	0.139322	0.372180	
5181000	0.879386	1	0.272516	0.207109	0.189343	0.331031	0.272516	0.207109	0.189343	0.331031	0.272516	0.207109	0.189343	0.331031	0.272516	0.207109	0.189343	0.331031	
5182000	0.879386	1	0.289123	0.210602	0.185691	0.314584	0.289123	0.210602	0.185691	0.314584	0.289123	0.210602	0.185691	0.314584	0.289123	0.210602	0.185691	0.314584	
5183000	0.879386	1	0.292614	0.200300	0.187047	0.320039	0.292614	0.200300	0.187047	0.320039	0.292614	0.200300	0.187047	0.320039	0.292614	0.200300	0.187047	0.320039	
5184000	0.879386	1	0.298167	0.209123	0.159211	0.333499	0.298167	0.209123	0.159211	0.333499	0.298167	0.209123	0.159211	0.333499	0.298167	0.209123	0.159211	0.333499	
5185000	0.879386	1	0.295241	0.198147	0.181947	0.324665	0.295241	0.198147	0.181947	0.324665	0.295241	0.198147	0.181947	0.324665	0.295241	0.198147	0.181947	0.324665	
5186000	0.879386	2	0.262564	0.259794	0.206214	0.271428	0.262564	0.259794	0.206214	0.271428	0.319179	0.144879	0.172197	0.363745	0.319179	0.144879	0.172197	0.363745	
5187000	0.879386	1	0.298736	0.193350	0.206181	0.301733	0.298736	0.193350	0.206181	0.301733	0.298736	0.193350	0.206181	0.301733	0.298736	0.193350	0.206181	0.301733	
5188000	0.879386	1	0.301748	0.209635	0.184703	0.303914	0.301748	0.209635	0.184703	0.303914	0.301748	0.209635	0.184703	0.303914	0.301748	0.209635	0.184703	0.303914	
5189000	0.879386	2	0.247753	0.196076	0.240909	0.315262	0.283140	0.208746	0.195172	0.312942	0.283140	0.208746	0.195172	0.312942	0.283140	0.208746	0.195172	0.312942	
5190000	0.879386	2	0.261117	0.228728	0.235712	0.274443	0.261117	0.228728	0.235712	0.274443	0.386265	0.182280	0.137751	0.293704	0.386265	0.182280	0.137751	0.293704	
5191000	0.879386	1	0.285367	0.208515	0.190760	0.315358	0.285367	0.208515	0.190760	0.315358	0.285367	0.208515	0.190760	0.315358	0.285367	0.208515	0.190760	0.315358	
5192000	0.879386	1	0.280280	0.224887	0.177568	0.317265	0.280280	0.224887	0.177568	0.317265	0.280280	0.224887	0.177568	0.317265	0.280280	0.224887	0.177568	0.317265	
