Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	
4467000	0.879386	1	0.365327	0.365327	0.365327	0.365327	
4468000	0.879386	2	0.298660	0.298660	0.298660	0.673826	
4469000	0.879386	2	0.321222	0.321222	0.321222	0.529348	
4470000	0.879386	2	0.303453	0.303453	0.303453	0.418239	
4471000	0.879386	1	0.398079	0.398079	0.398079	0.398079	
4472000	0.879386	1	0.370856	0.370856	0.370856	0.370856	
4473000	0.879386	2	0.370647	0.370647	0.370647	0.741097	
4474000	0.879386	1	0.395337	0.395337	0.395337	0.395337	
4475000	0.879386	1	0.307625	0.307625	0.307625	0.307625	
4476000	0.879386	1	0.360840	0.360840	0.360840	0.360840	
4477000	0.879386	2	0.393350	0.418833	0.393350	0.418833	
4478000	0.879386	1	0.347773	0.347773	0.347773	0.347773	
4479000	0.879386	2	0.366726	0.366726	0.366726	0.444208	
4480000	0.879386	1	0.374998	0.374998	0.374998	0.374998	
4481000	0.879386	2	0.340368	0.340368	0.340368	0.491606	
4482000	0.879386	2	0.338584	0.338584	0.338584	0.532941	
4483000	0.879386	1	0.307224	0.307224	0.307224	0.307224	
4484000	0.879386	2	0.315383	0.315383	0.315383	0.322051	
4485000	0.879386	3	0.335480	0.290664	0.335480	0.690689	
4486000	0.879386	2	0.341913	0.341913	0.341913	0.504581	
4487000	0.879386	2	0.314828	0.314828	0.314828	0.532127	
4488000	0.879386	2	0.358084	0.358084	0.358084	0.504440	
4489000	0.879386	2	0.359523	0.359523	0.359523	0.595935	
4490000	0.879386	1	0.353935	0.353935	0.353935	0.353935	
4491000	0.879386	2	0.370909	0.370909	0.376265	0.376265	
4492000	0.879386	1	0.360890	0.360890	0.360890	0.360890	
4493000	0.879386	2	0.306001	0.306001	0.350604	0.350604	
4494000	0.879386	2	0.310181	0.310181	0.310181	0.466038	
4495000	0.879386	2	0.340012	0.340012	0.340012	0.598496	
4496000	0.879386	1	0.364631	0.364631	0.364631	0.364631	
4497000	0.879386	2	0.354674	0.354674	0.354674	0.828907	
4498000	0.879386	2	0.390023	0.390023	0.338094	0.390023	
4499000	0.879386	2	0.314375	0.314375	0.314375	0.608787	
4500000	0.879386	1	0.402230	0.402230	0.402230	0.402230	
4501000	0.879386	3	0.329054	0.313890	0.313890	0.478219	
4502000	0.879386	2	0.329109	0.300462	0.300462	0.300462	
4503000	0.879386	2	0.318163	0.318163	0.318163	0.612454	
4504000	0.879386	1	0.325121	0.325121	0.325121	0.325121	
4505000	0.879386	1	0.405187	0.405187	0.405187	0.405187	
4506000	0.879386	1	0.358335	0.358335	0.358335	0.358335	
4507000	0.879386	1	0.313947	0.313947	0.313947	0.313947	
4508000	0.879386	2	0.416791	0.338166	0.338166	0.416791	
4509000	0.879386	2	0.315669	0.315669	0.315669	0.451384	
4510000	0.879386	1	0.377523	0.377523	0.377523	0.377523	
4511000	0.879386	2	0.331658	0.331658	0.331658	0.614931	
4512000	0.879386	2	0.434122	0.325724	0.325724	0.434122	
4513000	0.879386	3	0.359103	0.323445	0.359103	0.617939	
4514000	0.879386	2	0.361861	0.361861	0.361861	0.473139	
4515000	0.879386	2	0.325488	0.325488	0.325488	0.474391	
4516000	0.879386	1	0.366140	0.366140	0.366140	0.366140	
4517000	0.879386	2	0.375981	0.375981	0.375981	0.470164	
4518000	0.879386	2	0.292142	0.292142	0.292142	0.506407	
4519000	0.879386	1	0.380133	0.380133	0.380133	0.380133	
4520000	0.879386	2	0.354438	0.354438	0.354438	0.502871	
4521000	0.879386	1	0.326135	0.326135	0.326135	0.326135	
4522000	0.879386	1	0.321351	0.321351	0.321351	0.321351	
4523000	0.879386	1	0.353261	0.353261	0.353261	0.353261	
4524000	0.879386	1	0.328521	0.328521	0.328521	0.328521	
4525000	0.879386	2	0.318259	0.318259	0.318259	0.413463	
4526000	0.879386	2	0.327031	0.327031	0.327031	0.474692	
4527000	0.879386	2	0.324991	0.324991	0.324991	0.531388	
4528000	0.879386	1	0.320974	0.320974	0.320974	0.320974	
4529000	0.879386	2	0.345682	0.345682	0.345682	0.618196	
4530000	0.879386	1	0.441254	0.441254	0.441254	0.441254	
4531000	0.879386	2	0.320161	0.320161	0.320161	0.575007	
4532000	0.879386	2	0.346941	0.346941	0.346941	0.533273	
4533000	0.879386	2	0.352709	0.352709	0.256522	0.352709	
4534000	0.879386	2	0.318406	0.318406	0.318406	0.605798	
4535000	0.879386	1	0.384936	0.384936	0.384936	0.384936	
4536000	0.879386	1	0.332315	0.332315	0.332315	0.332315	
4537000	0.879386	2	0.459307	0.326463	0.326463	0.459307	
4538000	0.879386	2	0.357738	0.357738	0.302145	0.357738	
4539000	0.879386	2	0.404062	0.395196	0.395196	0.404062	
4540000	0.879386	1	0.351684	0.351684	0.351684	0.351684	
4541000	0.879386	1	0.346200	0.346200	0.346200	0.346200	
4542000	0.879386	2	0.305887	0.306116	0.306116	0.306116	
4543000	0.879386	2	0.346076	0.346076	0.346076	0.579131	
4544000	0.879386	2	0.324059	0.324059	0.324059	0.641099	
4545000	0.879386	2	0.351048	0.351048	0.351048	0.564806	
4546000	0.879386	1	0.306836	0.306836	0.306836	0.306836	
4547000	0.879386	1	0.343315	0.343315	0.343315	0.343315	
4548000	0.879386	2	0.320941	0.320941	0.320941	0.509374	
4549000	0.879386	1	0.341295	0.341295	0.341295	0.341295	
4550000	0.879386	2	0.323549	0.323549	0.323549	0.554101	
4551000	0.879386	1	0.366595	0.366595	0.366595	0.366595	
4552000	0.879386	2	0.305662	0.307834	0.305662	0.307834	
4553000	0.879386	1	0.338807	0.338807	0.338807	0.338807	
4554000	0.879386	1	0.326578	0.326578	0.326578	0.326578	
4555000	0.879386	2	0.317946	0.317946	0.317946	0.523132	
4556000	0.879386	1	0.378819	0.378819	0.378819	0.378819	
4557000	0.879386	2	0.324018	0.324018	0.324018	0.516019	
4558000	0.879386	2	0.329478	0.329478	0.329478	0.879773	
4559000	0.879386	1	0.288044	0.288044	0.288044	0.288044	
4560000	0.879386	2	0.341563	0.341563	0.341563	0.460090	
4561000	0.879386	3	0.340614	0.311238	0.340614	0.459559	
4562000	0.879386	1	0.353705	0.353705	0.353705	0.353705	
4563000	0.879386	2	0.350192	0.245475	0.245475	0.350192	
4564000	0.879386	2	0.368560	0.315951	0.315951	0.315951	
4565000	0.879386	1	0.323032	0.323032	0.323032	0.323032	
4566000	0.879386	1	0.365010	0.365010	0.365010	0.365010	
4567000	0.879386	1	0.402829	0.402829	0.402829	0.402829	
4568000	0.879386	1	0.297858	0.297858	0.297858	0.297858	
4569000	0.879386	1	0.318865	0.318865	0.318865	0.318865	
4570000	0.879386	2	0.381405	0.309399	0.309399	0.381405	
4571000	0.879386	1	0.371688	0.371688	0.371688	0.371688	
4572000	0.879386	3	0.347358	0.347358	0.280638	0.458911	
4573000	0.879386	2	0.343964	0.343964	0.343964	0.631459	
4574000	0.879386	1	0.386713	0.386713	0.386713	0.386713	
4575000	0.879386	1	0.335913	0.335913	0.335913	0.335913	
4576000	0.879386	1	0.324939	0.324939	0.324939	0.324939	
4577000	0.879386	1	0.357527	0.357527	0.357527	0.357527	
4578000	0.879386	2	0.374499	0.374499	0.281797	0.374499	
4579000	0.879386	1	0.341735	0.341735	0.341735	0.341735	
4580000	0.879386	1	0.352421	0.352421	0.352421	0.352421	
4581000	0.879386	1	0.357545	0.357545	0.357545	0.357545	
4582000	0.879386	2	0.337268	0.337268	0.337268	0.466569	
4583000	0.879386	1	0.346373	0.346373	0.346373	0.346373	
4584000	0.879386	2	0.306227	0.329620	0.329620	0.306227	
4585000	0.879386	2	0.290933	0.290933	0.290933	0.560160	
4586000	0.879386	2	0.441651	0.441651	0.266981	0.441651	
4587000	0.879386	2	0.291205	0.291205	0.291205	0.568022	
4588000	0.879386	1	0.334769	0.334769	0.334769	0.334769	
4589000	0.879386	1	0.341037	0.341037	0.341037	0.341037	
4590000	0.879386	1	0.396250	0.396250	0.396250	0.396250	
4591000	0.879386	1	0.395801	0.395801	0.395801	0.395801	
4592000	0.879386	2	0.296768	0.296768	0.296768	0.568084	
4593000	0.879386	3	0.332766	0.332766	0.303331	0.452343	
4594000	0.879386	2	0.306331	0.306331	0.306331	0.592410	
4595000	0.879386	1	0.325216	0.325216	0.325216	0.325216	
4596000	0.879386	1	0.342483	0.342483	0.342483	0.342483	
4597000	0.879386	2	0.306375	0.306375	0.306375	0.622041	
4598000	0.879386	1	0.361828	0.361828	0.361828	0.361828	
4599000	0.879386	2	0.340651	0.340651	0.340651	0.646396	
4600000	0.879386	3	0.388891	0.330110	0.330110	0.652643	
4601000	0.879386	2	0.312628	0.312628	0.312628	0.422522	
4602000	0.879386	1	0.354805	0.354805	0.354805	0.354805	
4603000	0.879386	2	0.357477	0.357477	0.357477	0.467687	
4604000	0.879386	2	0.352853	0.320735	0.320735	0.352853	
4605000	0.879386	1	0.335585	0.335585	0.335585	0.335585	
4606000	0.879386	1	0.348956	0.348956	0.348956	0.348956	
4607000	0.879386	2	0.342501	0.342501	0.342501	0.549475	
4608000	0.879386	2	0.301854	0.301854	0.301854	0.555029	
4609000	0.879386	1	0.342958	0.342958	0.342958	0.342958	
4610000	0.879386	3	0.344629	0.270768	0.344629	0.555387	
4611000	0.879386	2	0.336631	0.336631	0.336631	0.375566	
4612000	0.879386	2	0.314897	0.314897	0.314897	0.623660	
4613000	0.879386	1	0.370936	0.370936	0.370936	0.370936	
4614000	0.879386	1	0.320490	0.320490	0.320490	0.320490	
4615000	0.879386	3	0.320664	0.280125	0.320664	0.672771	
4616000	0.879386	2	0.308073	0.308073	0.308073	0.534401	
4617000	0.879386	2	0.320320	0.320320	0.320320	0.621568	
4618000	0.879386	2	0.308128	0.308128	0.308128	0.447843	
4619000	0.879386	1	0.346905	0.346905	0.346905	0.346905	
4620000	0.879386	2	0.372367	0.372367	0.319328	0.372367	
4621000	0.879386	1	0.419008	0.419008	0.419008	0.419008	
4622000	0.879386	2	0.323532	0.323532	0.323532	0.549381	
4623000	0.879386	2	0.296441	0.296441	0.296441	0.472229	
4624000	0.879386	2	0.331672	0.331672	0.331672	0.512084	
4625000	0.879386	1	0.348622	0.348622	0.348622	0.348622	
4626000	0.879386	2	0.315968	0.315968	0.315968	0.534496	
4627000	0.879386	2	0.409686	0.368534	0.368534	0.409686	
4628000	0.879386	2	0.336404	0.336404	0.336404	0.499739	
4629000	0.879386	1	0.386729	0.386729	0.386729	0.386729	
4630000	0.879386	1	0.368958	0.368958	0.368958	0.368958	
4631000	0.879386	1	0.349651	0.349651	0.349651	0.349651	
4632000	0.879386	1	0.374601	0.374601	0.374601	0.374601	
4633000	0.879386	2	0.347265	0.347265	0.347265	0.476726	
4634000	0.879386	1	0.307559	0.307559	0.307559	0.307559	
4635000	0.879386	1	0.324704	0.324704	0.324704	0.324704	
4636000	0.879386	1	0.342593	0.342593	0.342593	0.342593	
4637000	0.879386	2	0.374832	0.374832	0.374832	0.595038	
4638000	0.879386	2	0.357741	0.318234	0.318234	0.357741	
4639000	0.879386	1	0.343825	0.343825	0.343825	0.343825	
4640000	0.879386	1	0.352760	0.352760	0.352760	0.352760	
4641000	0.879386	2	0.376827	0.376827	0.280353	0.376827	
4642000	0.879386	2	0.338103	0.338103	0.338103	0.308685	
4643000	0.879386	1	0.359142	0.359142	0.359142	0.359142	
4644000	0.879386	3	0.369151	0.369151	0.318050	0.599288	
4645000	0.879386	1	0.330064	0.330064	0.330064	0.330064	
4646000	0.879386	1	0.303490	0.303490	0.303490	0.303490	
4647000	0.879386	2	0.286386	0.286386	0.286386	0.516800	
4648000	0.879386	1	0.356680	0.356680	0.356680	0.356680	
4649000	0.879386	1	0.370541	0.370541	0.370541	0.370541	
4650000	0.879386	1	0.316696	0.316696	0.316696	0.316696	
4651000	0.879386	2	0.378145	0.279327	0.279327	0.378145	
4652000	0.879386	1	0.381035	0.381035	0.381035	0.381035	
4653000	0.879386	2	0.405499	0.367179	0.367179	0.405499	
4654000	0.879386	2	0.300072	0.300072	0.300072	0.465048	
4655000	0.879386	3	0.305920	0.305920	0.368194	0.516653	
4656000	0.879386	2	0.327340	0.327340	0.327340	0.442318	
4657000	0.879386	3	0.299969	0.283710	0.283710	0.480494	
4658000	0.879386	1	0.374585	0.374585	0.374585	0.374585	
4659000	0.879386	2	0.353280	0.315308	0.353280	0.353280	
4660000	0.879386	1	0.334753	0.334753	0.334753	0.334753	
4661000	0.879386	2	0.283803	0.283803	0.283803	0.420243	
4662000	0.879386	1	0.339613	0.339613	0.339613	0.339613	
4663000	0.879386	2	0.379031	0.305072	0.305072	0.379031	
4664000	0.879386	2	0.337899	0.337899	0.337899	0.560404	
4665000	0.879386	1	0.355876	0.355876	0.355876	0.355876	
4666000	0.879386	1	0.351828	0.351828	0.351828	0.351828	
4667000	0.879386	2	0.347699	0.347699	0.347699	0.567696	
4668000	0.879386	1	0.361241	0.361241	0.361241	0.361241	
4669000	0.879386	1	0.391698	0.391698	0.391698	0.391698	
4670000	0.879386	1	0.353245	0.353245	0.353245	0.353245	
4671000	0.879386	1	0.400384	0.400384	0.400384	0.400384	
4672000	0.879386	1	0.357008	0.357008	0.357008	0.357008	
4673000	0.879386	2	0.350518	0.350518	0.350518	0.584018	
4674000	0.879386	3	0.355441	0.372474	0.372474	0.834199	
4675000	0.879386	1	0.367200	0.367200	0.367200	0.367200	
4676000	0.879386	2	0.274719	0.274719	0.274719	0.518593	
4677000	0.879386	1	0.387509	0.387509	0.387509	0.387509	
4678000	0.879386	1	0.332919	0.332919	0.332919	0.332919	
4679000	0.879386	1	0.360062	0.360062	0.360062	0.360062	
4680000	0.879386	3	0.331290	0.389405	0.331290	0.489175	
4681000	0.879386	2	0.328869	0.328869	0.388909	0.388909	
4682000	0.879386	2	0.395864	0.395864	0.267648	0.395864	
4683000	0.879386	2	0.391615	0.334653	0.334653	0.391615	
4684000	0.879386	1	0.368390	0.368390	0.368390	0.368390	
4685000	0.879386	1	0.371264	0.371264	0.371264	0.371264	
4686000	0.879386	2	0.312044	0.312044	0.312044	0.419935	
4687000	0.879386	2	0.357210	0.357210	0.357210	0.504215	
4688000	0.879386	2	0.353285	0.353285	0.353285	1.041552	
4689000	0.879386	2	0.382031	0.278237	0.278237	0.382031	
4690000	0.879386	2	0.375944	0.310093	0.375944	0.375944	
4691000	0.879386	1	0.371333	0.371333	0.371333	0.371333	
4692000	0.879386	2	0.363822	0.363822	0.343786	0.363822	
4693000	0.879386	2	0.348380	0.307062	0.348380	0.348380	
4694000	0.879386	1	0.376609	0.376609	0.376609	0.376609	
4695000	0.879386	3	0.262596	0.359126	0.262596	0.690017	
4696000	0.879386	2	0.305521	0.295848	0.295848	0.305521	
4697000	0.879386	2	0.414603	0.316444	0.316444	0.414603	
4698000	0.879386	1	0.303958	0.303958	0.303958	0.303958	
4699000	0.879386	1	0.349200	0.349200	0.349200	0.349200	
4700000	0.879386	3	0.336805	0.336805	0.330035	0.485811	
4701000	0.879386	2	0.329543	0.329543	0.329543	0.724155	
4702000	0.879386	2	0.384982	0.265741	0.265741	0.384982	
4703000	0.879386	2	0.350575	0.350575	0.350575	0.497396	
4704000	0.879386	1	0.348974	0.348974	0.348974	0.348974	
4705000	0.879386	1	0.367021	0.367021	0.367021	0.367021	
4706000	0.879386	1	0.379352	0.379352	0.379352	0.379352	
4707000	0.879386	2	0.342653	0.342653	0.342653	0.681650	
4708000	0.879386	2	0.361303	0.361303	0.361303	0.463912	
4709000	0.879386	2	0.243258	0.243258	0.243258	0.378001	
4710000	0.879386	2	0.348881	0.348881	0.348881	0.385741	
4711000	0.879386	1	0.348272	0.348272	0.348272	0.348272	
4712000	0.879386	3	0.355179	0.342958	0.329264	0.329264	
4713000	0.879386	1	0.354211	0.354211	0.354211	0.354211	
4714000	0.879386	2	0.276276	0.417085	0.276276	0.417085	
4715000	0.879386	1	0.296055	0.296055	0.296055	0.296055	
4716000	0.879386	1	0.375003	0.375003	0.375003	0.375003	
4717000	0.879386	1	0.342654	0.342654	0.342654	0.342654	
4718000	0.879386	1	0.350469	0.350469	0.350469	0.350469	
4719000	0.879386	1	0.361423	0.361423	0.361423	0.361423	
4720000	0.879386	3	0.316703	0.281728	0.333130	0.333130	
4721000	0.879386	1	0.346550	0.346550	0.346550	0.346550	
4722000	0.879386	2	0.357789	0.357789	0.357789	0.509842	
4723000	0.879386	2	0.310960	0.310960	0.310960	0.516256	
4724000	0.879386	2	0.311864	0.311864	0.311864	0.609805	
4725000	0.879386	1	0.364565	0.364565	0.364565	0.364565	
4726000	0.879386	1	0.381428	0.381428	0.381428	0.381428	
4727000	0.879386	2	0.306572	0.306572	0.306572	0.683041	
4728000	0.879386	2	0.358238	0.358238	0.358238	0.961305	
4729000	0.879386	1	0.378441	0.378441	0.378441	0.378441	
4730000	0.879386	1	0.329442	0.329442	0.329442	0.329442	
4731000	0.879386	2	0.370704	0.370704	0.370704	0.667285	
4732000	0.879386	1	0.338474	0.338474	0.338474	0.338474	
4733000	0.879386	2	0.334981	0.334981	0.334981	0.509710	
4734000	0.879386	1	0.361449	0.361449	0.361449	0.361449	
4735000	0.879386	2	0.325529	0.325529	0.325529	0.496301	
4736000	0.879386	1	0.405530	0.405530	0.405530	0.405530	
4737000	0.879386	1	0.339349	0.339349	0.339349	0.339349	
4738000	0.879386	1	0.340525	0.340525	0.340525	0.340525	
4739000	0.879386	2	0.352529	0.352529	0.352529	0.456633	
4740000	0.879386	2	0.353256	0.353256	0.353256	0.510134	
4741000	0.879386	1	0.346279	0.346279	0.346279	0.346279	
4742000	0.879386	1	0.367680	0.367680	0.367680	0.367680	
4743000	0.879386	1	0.396930	0.396930	0.396930	0.396930	
4744000	0.879386	1	0.355692	0.355692	0.355692	0.355692	
4745000	0.879386	2	0.342356	0.342356	0.342356	0.642646	
4746000	0.879386	2	0.324253	0.498617	0.324253	0.498617	
4747000	0.879386	2	0.305825	0.305825	0.305825	0.524551	
4748000	0.879386	1	0.367899	0.367899	0.367899	0.367899	
4749000	0.879386	2	0.352779	0.352779	0.352779	0.408802	
4750000	0.879386	2	0.339110	0.339110	0.339110	0.417194	
4751000	0.879386	1	0.321013	0.321013	0.321013	0.321013	
4752000	0.879386	2	0.362692	0.362692	0.362692	0.466481	
4753000	0.879386	2	0.344729	0.275624	0.275624	0.344729	
4754000	0.879386	2	0.388417	0.388417	0.305791	0.388417	
4755000	0.879386	2	0.390551	0.390551	0.212530	0.390551	
4756000	0.879386	2	0.383974	0.383974	0.364523	0.364523	
4757000	0.879386	2	0.290060	0.290060	0.290060	0.552695	
4758000	0.879386	2	0.283151	0.283151	0.283151	0.530441	
4759000	0.879386	1	0.395078	0.395078	0.395078	0.395078	
4760000	0.879386	1	0.399204	0.399204	0.399204	0.399204	
4761000	0.879386	1	0.373065	0.373065	0.373065	0.373065	
4762000	0.879386	1	0.354597	0.354597	0.354597	0.354597	
4763000	0.879386	1	0.380953	0.380953	0.380953	0.380953	
4764000	0.879386	1	0.312662	0.312662	0.312662	0.312662	
4765000	0.879386	2	0.256894	0.256894	0.340769	0.340769	
4766000	0.879386	1	0.449742	0.449742	0.449742	0.449742	
4767000	0.879386	2	0.332743	0.332743	0.332743	0.663611	
4768000	0.879386	2	0.340084	0.340084	0.340084	0.541788	
4769000	0.879386	2	0.355030	0.355030	0.355030	0.445112	
4770000	0.879386	2	0.332563	0.377611	0.332563	0.332563	
4771000	0.879386	2	0.343393	0.265354	0.265354	0.343393	
4772000	0.879386	2	0.320744	0.320744	0.320744	1.213397	
4773000	0.879386	2	0.313999	0.313999	0.313999	0.517442	
4774000	0.879386	1	0.382700	0.382700	0.382700	0.382700	
4775000	0.879386	1	0.392813	0.392813	0.392813	0.392813	
4776000	0.879386	1	0.418425	0.418425	0.418425	0.418425	
4777000	0.879386	1	0.398391	0.398391	0.398391	0.398391	
4778000	0.879386	2	0.385105	0.385105	0.385105	0.488262	
4779000	0.879386	2	0.356398	0.356398	0.356398	0.490406	
4780000	0.879386	1	0.371919	0.371919	0.371919	0.371919	
4781000	0.879386	1	0.341438	0.341438	0.341438	0.341438	
4782000	0.879386	1	0.377159	0.377159	0.377159	0.377159	
4783000	0.879386	1	0.347382	0.347382	0.347382	0.347382	
4784000	0.879386	1	0.330008	0.330008	0.330008	0.330008	
4785000	0.879386	2	0.294901	0.294901	0.294901	0.404945	
4786000	0.879386	2	0.287709	0.287709	0.287709	0.537430	
4787000	0.879386	2	0.401534	0.288620	0.288620	0.401534	
4788000	0.879386	2	0.352518	0.352518	0.352518	0.599654	
4789000	0.879386	2	0.334702	0.334702	0.334702	0.427235	
4790000	0.879386	1	0.304397	0.304397	0.304397	0.304397	
4791000	0.879386	2	0.313383	0.313383	0.313383	0.442119	
4792000	0.879386	3	0.340710	0.256026	0.340710	0.432928	
4793000	0.879386	2	0.304753	0.304753	0.304753	0.654784	
4794000	0.879386	2	0.324440	0.324440	0.324440	0.529816	
4795000	0.879386	1	0.358733	0.358733	0.358733	0.358733	
4796000	0.879386	1	0.319267	0.319267	0.319267	0.319267	
4797000	0.879386	2	0.306288	0.306288	0.306288	0.435123	
4798000	0.879386	1	0.353936	0.353936	0.353936	0.353936	
4799000	0.879386	2	0.348863	0.348863	0.348863	0.465078	
4800000	0.879386	2	0.357197	0.357197	0.357197	0.425441	
4801000	0.879386	3	0.311927	0.275484	0.275484	0.703900	
4802000	0.879386	2	0.317931	0.389827	0.317931	0.389827	
4803000	0.879386	1	0.307749	0.307749	0.307749	0.307749	
4804000	0.879386	1	0.315585	0.315585	0.315585	0.315585	
4805000	0.879386	1	0.397469	0.397469	0.397469	0.397469	
4806000	0.879386	2	0.349489	0.349489	0.459035	0.349489	
4807000	0.879386	1	0.405278	0.405278	0.405278	0.405278	
4808000	0.879386	1	0.362557	0.362557	0.362557	0.362557	
4809000	0.879386	2	0.328833	0.328833	0.328833	0.423238	
4810000	0.879386	1	0.341682	0.341682	0.341682	0.341682	
4811000	0.879386	1	0.412521	0.412521	0.412521	0.412521	
4812000	0.879386	4	0.352768	0.251648	0.270455	0.386381	
4813000	0.879386	1	0.362839	0.362839	0.362839	0.362839	
4814000	0.879386	1	0.327097	0.327097	0.327097	0.327097	
4815000	0.879386	1	0.282850	0.282850	0.282850	0.282850	
4816000	0.879386	1	0.330411	0.330411	0.330411	0.330411	
4817000	0.879386	2	0.337149	0.385611	0.385611	0.385611	
4818000	0.879386	1	0.352784	0.352784	0.352784	0.352784	
4819000	0.879386	1	0.359531	0.359531	0.359531	0.359531	
4820000	0.879386	2	0.336299	0.336299	0.336299	0.428985	
4821000	0.879386	1	0.372881	0.372881	0.372881	0.372881	
4822000	0.879386	1	0.373686	0.373686	0.373686	0.373686	
4823000	0.879386	2	0.387943	0.387943	0.268513	0.387943	
4824000	0.879386	2	0.335220	0.335220	0.335220	0.472326	
4825000	0.879386	1	0.314797	0.314797	0.314797	0.314797	
4826000	0.879386	1	0.342593	0.342593	0.342593	0.342593	
4827000	0.879386	2	0.377339	0.316812	0.377339	0.377339	
4828000	0.879386	2	0.353408	0.353408	0.353408	0.623555	
4829000	0.879386	2	0.277681	0.277681	0.277681	1.117405	
4830000	0.879386	1	0.356802	0.356802	0.356802	0.356802	
4831000	0.879386	2	0.334824	0.334824	0.334824	0.562535	
4832000	0.879386	1	0.367353	0.367353	0.367353	0.367353	
4833000	0.879386	2	0.293453	0.293453	0.293453	0.459955	
4834000	0.879386	2	0.329663	0.329663	0.329663	0.507213	
4835000	0.879386	1	0.344860	0.344860	0.344860	0.344860	
4836000	0.879386	2	0.374278	0.331549	0.374278	0.374278	
4837000	0.879386	1	0.369543	0.369543	0.369543	0.369543	
4838000	0.879386	1	0.358039	0.358039	0.358039	0.358039	
4839000	0.879386	1	0.353495	0.353495	0.353495	0.353495	
4840000	0.879386	2	0.267017	0.267017	0.267017	0.336966	
4841000	0.879386	2	0.317551	0.317551	0.317551	0.677318	
4842000	0.879386	1	0.338416	0.338416	0.338416	0.338416	
4843000	0.879386	1	0.339759	0.339759	0.339759	0.339759	
4844000	0.879386	1	0.383846	0.383846	0.383846	0.383846	
4845000	0.879386	1	0.317978	0.317978	0.317978	0.317978	
4846000	0.879386	1	0.353925	0.353925	0.353925	0.353925	
4847000	0.879386	1	0.364671	0.364671	0.364671	0.364671	
4848000	0.879386	3	0.299918	0.329521	0.329521	0.669435	
4849000	0.879386	1	0.331791	0.331791	0.331791	0.331791	
4850000	0.879386	1	0.377253	0.377253	0.377253	0.377253	
4851000	0.879386	1	0.342799	0.342799	0.342799	0.342799	
4852000	0.879386	1	0.331942	0.331942	0.331942	0.331942	
4853000	0.879386	1	0.304499	0.304499	0.304499	0.304499	
4854000	0.879386	2	0.404993	0.254949	0.254949	0.404993	
4855000	0.879386	1	0.340036	0.340036	0.340036	0.340036	
4856000	0.879386	2	0.344177	0.368228	0.368228	0.368228	
4857000	0.879386	1	0.323062	0.323062	0.323062	0.323062	
4858000	0.879386	1	0.361962	0.361962	0.361962	0.361962	
4859000	0.879386	2	0.281996	0.368499	0.368499	0.368499	
4860000	0.879386	1	0.338290	0.338290	0.338290	0.338290	
4861000	0.879386	1	0.341591	0.341591	0.341591	0.341591	
4862000	0.879386	2	0.368911	0.430255	0.430255	0.430255	
4863000	0.879386	2	0.315495	0.315495	0.315495	0.808149	
4864000	0.879386	3	0.390421	0.390421	0.304035	0.661011	
4865000	0.879386	2	0.308863	0.308863	0.308863	0.477253	
4866000	0.879386	2	0.355517	0.355517	0.355517	0.758664	
4867000	0.879386	2	0.289053	0.289053	0.289053	0.508925	
4868000	0.879386	1	0.333303	0.333303	0.333303	0.333303	
4869000	0.879386	2	0.375041	0.375041	0.375041	0.472764	
4870000	0.879386	2	0.302849	0.302849	0.302849	0.505479	
4871000	0.879386	1	0.337217	0.337217	0.337217	0.337217	
4872000	0.879386	1	0.342129	0.342129	0.342129	0.342129	
4873000	0.879386	1	0.376033	0.376033	0.376033	0.376033	
4874000	0.879386	2	0.331690	0.331690	0.331690	0.508216	
4875000	0.879386	2	0.324714	0.324714	0.324714	0.430742	
4876000	0.879386	2	0.311357	0.311357	0.311357	0.920553	
4877000	0.879386	2	0.357501	0.357501	0.357501	0.416335	
4878000	0.879386	3	0.418421	0.317589	0.253452	0.418421	
4879000	0.879386	2	0.359181	0.359181	0.359181	0.404084	
4880000	0.879386	2	0.284922	0.284922	0.284922	0.635594	
4881000	0.879386	1	0.426360	0.426360	0.426360	0.426360	
4882000	0.879386	2	0.325334	0.325334	0.325334	0.469347	
4883000	0.879386	2	0.364054	0.336922	0.336922	0.336922	
4884000	0.879386	2	0.266354	0.266354	0.266354	0.476001	
4885000	0.879386	1	0.376749	0.376749	0.376749	0.376749	
4886000	0.879386	1	0.338886	0.338886	0.338886	0.338886	
4887000	0.879386	1	0.346490	0.346490	0.346490	0.346490	
4888000	0.879386	2	0.276566	0.276566	0.276566	0.760901	
4889000	0.879386	1	0.386323	0.386323	0.386323	0.386323	
4890000	0.879386	1	0.395886	0.395886	0.395886	0.395886	
4891000	0.879386	2	0.321019	0.321019	0.321019	0.639167	
4892000	0.879386	3	0.402861	0.402861	0.340334	0.406756	
4893000	0.879386	3	0.379023	0.379023	0.281615	0.506045	
4894000	0.879386	1	0.395485	0.395485	0.395485	0.395485	
4895000	0.879386	2	0.383352	0.383352	0.383352	0.425528	
4896000	0.879386	2	0.318219	0.318219	0.318219	0.923564	
4897000	0.879386	1	0.322270	0.322270	0.322270	0.322270	
4898000	0.879386	1	0.377475	0.377475	0.377475	0.377475	
4899000	0.879386	3	0.343375	0.300146	0.300146	0.620924	
4900000	0.879386	2	0.319426	0.319426	0.319426	0.407630	
4901000	0.879386	2	0.342329	0.342329	0.342329	0.537434	
