Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
5166000	0.879386	1	0.125894	0.270729	0.026467	0.179662	0.273352	0.123896	0.125894	0.270729	0.026467	0.179662	0.273352	0.123896	0.125894	0.270729	0.026467	0.179662	0.273352	0.123896	0.125894	0.270729	0.026467	0.179662	0.273352	0.123896	
5167000	0.879386	1	0.116838	0.273035	0.035282	0.198937	0.247218	0.128690	0.116838	0.273035	0.035282	0.198937	0.247218	0.128690	0.116838	0.273035	0.035282	0.198937	0.247218	0.128690	0.116838	0.273035	0.035282	0.198937	0.247218	0.128690	
5168000	0.879386	1	0.108884	0.243983	0.031235	0.206050	0.255083	0.154766	0.108884	0.243983	0.031235	0.206050	0.255083	0.154766	0.108884	0.243983	0.031235	0.206050	0.255083	0.154766	0.108884	0.243983	0.031235	0.206050	0.255083	0.154766	
5169000	0.879386	1	0.134179	0.226589	0.024767	0.201871	0.283165	0.129429	0.134179	0.226589	0.024767	0.201871	0.283165	0.129429	0.134179	0.226589	0.024767	0.201871	0.283165	0.129429	0.134179	0.226589	0.024767	0.201871	0.283165	0.129429	
5170000	0.879386	1	0.123472	0.238158	0.040540	0.178842	0.270524	0.148463	0.123472	0.238158	0.040540	0.178842	0.270524	0.148463	0.123472	0.238158	0.040540	0.178842	0.270524	0.148463	0.123472	0.238158	0.040540	0.178842	0.270524	0.148463	
5171000	0.879386	1	0.240185	0.207924	0.029537	0.134073	0.254310	0.133971	0.240185	0.207924	0.029537	0.134073	0.254310	0.133971	0.240185	0.207924	0.029537	0.134073	0.254310	0.133971	0.240185	0.207924	0.029537	0.134073	0.254310	0.133971	
5172000	0.879386	1	0.147471	0.208128	0.034912	0.169894	0.302062	0.137533	0.147471	0.208128	0.034912	0.169894	0.302062	0.137533	0.147471	0.208128	0.034912	0.169894	0.302062	0.137533	0.147471	0.208128	0.034912	0.169894	0.302062	0.137533	
5173000	0.879386	1	0.129596	0.249710	0.028928	0.189029	0.255643	0.147094	0.129596	0.249710	0.028928	0.189029	0.255643	0.147094	0.129596	0.249710	0.028928	0.189029	0.255643	0.147094	0.129596	0.249710	0.028928	0.189029	0.255643	0.147094	
5174000	0.879386	1	0.123755	0.218461	0.037151	0.158429	0.330379	0.131826	0.123755	0.218461	0.037151	0.158429	0.330379	0.131826	0.123755	0.218461	0.037151	0.158429	0.330379	0.131826	0.123755	0.218461	0.037151	0.158429	0.330379	0.131826	
5175000	0.879386	1	0.128638	0.251197	0.034990	0.194974	0.244870	0.145331	0.128638	0.251197	0.034990	0.194974	0.244870	0.145331	0.128638	0.251197	0.034990	0.194974	0.244870	0.145331	0.128638	0.251197	0.034990	0.194974	0.244870	0.145331	
5176000	0.879386	1	0.120432	0.227287	0.031433	0.196068	0.271470	0.153311	0.120432	0.227287	0.031433	0.196068	0.271470	0.153311	0.120432	0.227287	0.031433	0.196068	0.271470	0.153311	0.120432	0.227287	0.031433	0.196068	0.271470	0.153311	
5177000	0.879386	1	0.142218	0.261548	0.053579	0.133206	0.274751	0.134699	0.142218	0.261548	0.053579	0.133206	0.274751	0.134699	0.142218	0.261548	0.053579	0.133206	0.274751	0.134699	0.142218	0.261548	0.053579	0.133206	0.274751	0.134699	
5178000	0.879386	1	0.117647	0.273292	0.019868	0.151629	0.289570	0.147994	0.117647	0.273292	0.019868	0.151629	0.289570	0.147994	0.117647	0.273292	0.019868	0.151629	0.289570	0.147994	0.117647	0.273292	0.019868	0.151629	0.289570	0.147994	
5179000	0.879386	1	0.128593	0.230112	0.033551	0.214702	0.249663	0.143378	0.128593	0.230112	0.033551	0.214702	0.249663	0.143378	0.128593	0.230112	0.033551	0.214702	0.249663	0.143378	0.128593	0.230112	0.033551	0.214702	0.249663	0.143378	
5180000	0.879386	1	0.119510	0.271010	0.032906	0.186603	0.232127	0.157844	0.119510	0.271010	0.032906	0.186603	0.232127	0.157844	0.119510	0.271010	0.032906	0.186603	0.232127	0.157844	0.119510	0.271010	0.032906	0.186603	0.232127	0.157844	
5181000	0.879386	1	0.118687	0.229045	0.051462	0.188175	0.274245	0.138386	0.118687	0.229045	0.051462	0.188175	0.274245	0.138386	0.118687	0.229045	0.051462	0.188175	0.274245	0.138386	0.118687	0.229045	0.051462	0.188175	0.274245	0.138386	
5182000	0.879386	1	0.119495	0.256113	0.032607	0.177123	0.278692	0.135970	0.119495	0.256113	0.032607	0.177123	0.278692	0.135970	0.119495	0.256113	0.032607	0.177123	0.278692	0.135970	0.119495	0.256113	0.032607	0.177123	0.278692	0.135970	
5183000	0.879386	1	0.119827	0.235654	0.029917	0.194591	0.262064	0.157948	0.119827	0.235654	0.029917	0.194591	0.262064	0.157948	0.119827	0.235654	0.029917	0.194591	0.262064	0.157948	0.119827	0.235654	0.029917	0.194591	0.262064	0.157948	
5184000	0.879386	1	0.133789	0.224279	0.022760	0.215816	0.262138	0.141218	0.133789	0.224279	0.022760	0.215816	0.262138	0.141218	0.133789	0.224279	0.022760	0.215816	0.262138	0.141218	0.133789	0.224279	0.022760	0.215816	0.262138	0.141218	
5185000	0.879386	1	0.151981	0.254018	0.027977	0.190512	0.240113	0.135398	0.151981	0.254018	0.027977	0.190512	0.240113	0.135398	0.151981	0.254018	0.027977	0.190512	0.240113	0.135398	0.151981	0.254018	0.027977	0.190512	0.240113	0.135398	
5186000	0.879386	1	0.122099	0.267634	0.048310	0.143568	0.279909	0.138480	0.122099	0.267634	0.048310	0.143568	0.279909	0.138480	0.122099	0.267634	0.048310	0.143568	0.279909	0.138480	0.122099	0.267634	0.048310	0.143568	0.279909	0.138480	
5187000	0.879386	1	0.130338	0.230757	0.040909	0.133207	0.326645	0.138144	0.130338	0.230757	0.040909	0.133207	0.326645	0.138144	0.130338	0.230757	0.040909	0.133207	0.326645	0.138144	0.130338	0.230757	0.040909	0.133207	0.326645	0.138144	
5188000	0.879386	1	0.115386	0.263406	0.041174	0.185011	0.254582	0.140441	0.115386	0.263406	0.041174	0.185011	0.254582	0.140441	0.115386	0.263406	0.041174	0.185011	0.254582	0.140441	0.115386	0.263406	0.041174	0.185011	0.254582	0.140441	
5189000	0.879386	1	0.120805	0.227856	0.034767	0.195399	0.274903	0.146269	0.120805	0.227856	0.034767	0.195399	0.274903	0.146269	0.120805	0.227856	0.034767	0.195399	0.274903	0.146269	0.120805	0.227856	0.034767	0.195399	0.274903	0.146269	
5190000	0.879386	1	0.119796	0.242270	0.036207	0.170382	0.271443	0.159902	0.119796	0.242270	0.036207	0.170382	0.271443	0.159902	0.119796	0.242270	0.036207	0.170382	0.271443	0.159902	0.119796	0.242270	0.036207	0.170382	0.271443	0.159902	
5191000	0.879386	1	0.109259	0.247345	0.040722	0.179934	0.275637	0.147102	0.109259	0.247345	0.040722	0.179934	0.275637	0.147102	0.109259	0.247345	0.040722	0.179934	0.275637	0.147102	0.109259	0.247345	0.040722	0.179934	0.275637	0.147102	
5192000	0.879386	2	0.097270	0.245909	0.033163	0.233332	0.235317	0.155010	0.161148	0.274974	0.047123	0.074918	0.206053	0.235784	0.097270	0.245909	0.033163	0.233332	0.235317	0.155010	0.161148	0.274974	0.047123	0.074918	0.206053	0.235784	
5193000	0.879386	1	0.148339	0.260395	0.031269	0.142176	0.267070	0.150751	0.148339	0.260395	0.031269	0.142176	0.267070	0.150751	0.148339	0.260395	0.031269	0.142176	0.267070	0.150751	0.148339	0.260395	0.031269	0.142176	0.267070	0.150751	
5194000	0.879386	1	0.175131	0.263038	0.039963	0.108916	0.288382	0.124571	0.175131	0.263038	0.039963	0.108916	0.288382	0.124571	0.175131	0.263038	0.039963	0.108916	0.288382	0.124571	0.175131	0.263038	0.039963	0.108916	0.288382	0.124571	
5195000	0.879386	1	0.130196	0.253965	0.024765	0.189460	0.266715	0.134899	0.130196	0.253965	0.024765	0.189460	0.266715	0.134899	0.130196	0.253965	0.024765	0.189460	0.266715	0.134899	0.130196	0.253965	0.024765	0.189460	0.266715	0.134899	
5196000	0.879386	1	0.135170	0.204558	0.027222	0.181103	0.306437	0.145510	0.135170	0.204558	0.027222	0.181103	0.306437	0.145510	0.135170	0.204558	0.027222	0.181103	0.306437	0.145510	0.135170	0.204558	0.027222	0.181103	0.306437	0.145510	
5197000	0.879386	1	0.114076	0.230559	0.032701	0.214281	0.254247	0.154135	0.114076	0.230559	0.032701	0.214281	0.254247	0.154135	0.114076	0.230559	0.032701	0.214281	0.254247	0.154135	0.114076	0.230559	0.032701	0.214281	0.254247	0.154135	
5198000	0.879386	1	0.137712	0.220582	0.037104	0.190056	0.294848	0.119698	0.137712	0.220582	0.037104	0.190056	0.294848	0.119698	0.137712	0.220582	0.037104	0.190056	0.294848	0.119698	0.137712	0.220582	0.037104	0.190056	0.294848	0.119698	
5199000	0.879386	1	0.130542	0.202483	0.035045	0.178271	0.287461	0.166198	0.130542	0.202483	0.035045	0.178271	0.287461	0.166198	0.130542	0.202483	0.035045	0.178271	0.287461	0.166198	0.130542	0.202483	0.035045	0.178271	0.287461	0.166198	
5200000	0.879386	1	0.106133	0.247216	0.031515	0.192935	0.258432	0.163769	0.106133	0.247216	0.031515	0.192935	0.258432	0.163769	0.106133	0.247216	0.031515	0.192935	0.258432	0.163769	0.106133	0.247216	0.031515	0.192935	0.258432	0.163769	
5201000	0.879386	1	0.106230	0.255843	0.040573	0.186948	0.246831	0.163576	0.106230	0.255843	0.040573	0.186948	0.246831	0.163576	0.106230	0.255843	0.040573	0.186948	0.246831	0.163576	0.106230	0.255843	0.040573	0.186948	0.246831	0.163576	
5202000	0.879386	1	0.105184	0.245430	0.035025	0.180615	0.283820	0.149926	0.105184	0.245430	0.035025	0.180615	0.283820	0.149926	0.105184	0.245430	0.035025	0.180615	0.283820	0.149926	0.105184	0.245430	0.035025	0.180615	0.283820	0.149926	
5203000	0.879386	1	0.135890	0.238270	0.035797	0.172351	0.274375	0.143317	0.135890	0.238270	0.035797	0.172351	0.274375	0.143317	0.135890	0.238270	0.035797	0.172351	0.274375	0.143317	0.135890	0.238270	0.035797	0.172351	0.274375	0.143317	
5204000	0.879386	1	0.126516	0.236901	0.035457	0.183280	0.283050	0.134796	0.126516	0.236901	0.035457	0.183280	0.283050	0.134796	0.126516	0.236901	0.035457	0.183280	0.283050	0.134796	0.126516	0.236901	0.035457	0.183280	0.283050	0.134796	
5205000	0.879386	1	0.120078	0.219834	0.031628	0.204482	0.258402	0.165575	0.120078	0.219834	0.031628	0.204482	0.258402	0.165575	0.120078	0.219834	0.031628	0.204482	0.258402	0.165575	0.120078	0.219834	0.031628	0.204482	0.258402	0.165575	
5206000	0.879386	1	0.122270	0.229611	0.028785	0.189808	0.267558	0.161968	0.122270	0.229611	0.028785	0.189808	0.267558	0.161968	0.122270	0.229611	0.028785	0.189808	0.267558	0.161968	0.122270	0.229611	0.028785	0.189808	0.267558	0.161968	
5207000	0.879386	1	0.105226	0.326205	0.033312	0.152470	0.192379	0.190408	0.105226	0.326205	0.033312	0.152470	0.192379	0.190408	0.105226	0.326205	0.033312	0.152470	0.192379	0.190408	0.105226	0.326205	0.033312	0.152470	0.192379	0.190408	
5208000	0.879386	1	0.139792	0.248427	0.027148	0.181146	0.249885	0.153602	0.139792	0.248427	0.027148	0.181146	0.249885	0.153602	0.139792	0.248427	0.027148	0.181146	0.249885	0.153602	0.139792	0.248427	0.027148	0.181146	0.249885	0.153602	
5209000	0.879386	1	0.098152	0.249422	0.040559	0.201705	0.261189	0.148973	0.098152	0.249422	0.040559	0.201705	0.261189	0.148973	0.098152	0.249422	0.040559	0.201705	0.261189	0.148973	0.098152	0.249422	0.040559	0.201705	0.261189	0.148973	
5210000	0.879386	1	0.134284	0.242013	0.025155	0.175038	0.295624	0.127885	0.134284	0.242013	0.025155	0.175038	0.295624	0.127885	0.134284	0.242013	0.025155	0.175038	0.295624	0.127885	0.134284	0.242013	0.025155	0.175038	0.295624	0.127885	
5211000	0.879386	1	0.159796	0.259659	0.045350	0.160041	0.301947	0.073208	0.159796	0.259659	0.045350	0.160041	0.301947	0.073208	0.159796	0.259659	0.045350	0.160041	0.301947	0.073208	0.159796	0.259659	0.045350	0.160041	0.301947	0.073208	
5212000	0.879386	1	0.104589	0.267787	0.028026	0.194974	0.247716	0.156907	0.104589	0.267787	0.028026	0.194974	0.247716	0.156907	0.104589	0.267787	0.028026	0.194974	0.247716	0.156907	0.104589	0.267787	0.028026	0.194974	0.247716	0.156907	
5213000	0.879386	1	0.155753	0.211842	0.028536	0.193127	0.261854	0.148887	0.155753	0.211842	0.028536	0.193127	0.261854	0.148887	0.155753	0.211842	0.028536	0.193127	0.261854	0.148887	0.155753	0.211842	0.028536	0.193127	0.261854	0.148887	
5214000	0.879386	1	0.126085	0.221250	0.023957	0.192603	0.281985	0.154120	0.126085	0.221250	0.023957	0.192603	0.281985	0.154120	0.126085	0.221250	0.023957	0.192603	0.281985	0.154120	0.126085	0.221250	0.023957	0.192603	0.281985	0.154120	
5215000	0.879386	1	0.138649	0.232605	0.029925	0.187733	0.287356	0.123732	0.138649	0.232605	0.029925	0.187733	0.287356	0.123732	0.138649	0.232605	0.029925	0.187733	0.287356	0.123732	0.138649	0.232605	0.029925	0.187733	0.287356	0.123732	
5216000	0.879386	1	0.129878	0.242737	0.035971	0.179964	0.251939	0.159512	0.129878	0.242737	0.035971	0.179964	0.251939	0.159512	0.129878	0.242737	0.035971	0.179964	0.251939	0.159512	0.129878	0.242737	0.035971	0.179964	0.251939	0.159512	
5217000	0.879386	1	0.138427	0.276003	0.049414	0.149097	0.246108	0.140952	0.138427	0.276003	0.049414	0.149097	0.246108	0.140952	0.138427	0.276003	0.049414	0.149097	0.246108	0.140952	0.138427	0.276003	0.049414	0.149097	0.246108	0.140952	
5218000	0.879386	1	0.122236	0.240085	0.036940	0.218111	0.259262	0.123366	0.122236	0.240085	0.036940	0.218111	0.259262	0.123366	0.122236	0.240085	0.036940	0.218111	0.259262	0.123366	0.122236	0.240085	0.036940	0.218111	0.259262	0.123366	
5219000	0.879386	1	0.119563	0.251403	0.025560	0.203880	0.267389	0.132204	0.119563	0.251403	0.025560	0.203880	0.267389	0.132204	0.119563	0.251403	0.025560	0.203880	0.267389	0.132204	0.119563	0.251403	0.025560	0.203880	0.267389	0.132204	
5220000	0.879386	1	0.127796	0.241978	0.032168	0.184672	0.265764	0.147622	0.127796	0.241978	0.032168	0.184672	0.265764	0.147622	0.127796	0.241978	0.032168	0.184672	0.265764	0.147622	0.127796	0.241978	0.032168	0.184672	0.265764	0.147622	
5221000	0.879386	1	0.120749	0.232451	0.051654	0.152753	0.277706	0.164688	0.120749	0.232451	0.051654	0.152753	0.277706	0.164688	0.120749	0.232451	0.051654	0.152753	0.277706	0.164688	0.120749	0.232451	0.051654	0.152753	0.277706	0.164688	
5222000	0.879386	1	0.149861	0.234516	0.030466	0.146324	0.286312	0.152522	0.149861	0.234516	0.030466	0.146324	0.286312	0.152522	0.149861	0.234516	0.030466	0.146324	0.286312	0.152522	0.149861	0.234516	0.030466	0.146324	0.286312	0.152522	
5223000	0.879386	1	0.121886	0.258819	0.026632	0.165482	0.298683	0.128499	0.121886	0.258819	0.026632	0.165482	0.298683	0.128499	0.121886	0.258819	0.026632	0.165482	0.298683	0.128499	0.121886	0.258819	0.026632	0.165482	0.298683	0.128499	
5224000	0.879386	1	0.129119	0.256119	0.030353	0.193101	0.226580	0.164728	0.129119	0.256119	0.030353	0.193101	0.226580	0.164728	0.129119	0.256119	0.030353	0.193101	0.226580	0.164728	0.129119	0.256119	0.030353	0.193101	0.226580	0.164728	
5225000	0.879386	1	0.128843	0.253717	0.039879	0.172735	0.267901	0.136924	0.128843	0.253717	0.039879	0.172735	0.267901	0.136924	0.128843	0.253717	0.039879	0.172735	0.267901	0.136924	0.128843	0.253717	0.039879	0.172735	0.267901	0.136924	
5226000	0.879386	1	0.104573	0.236849	0.036957	0.215505	0.252388	0.153728	0.104573	0.236849	0.036957	0.215505	0.252388	0.153728	0.104573	0.236849	0.036957	0.215505	0.252388	0.153728	0.104573	0.236849	0.036957	0.215505	0.252388	0.153728	
5227000	0.879386	1	0.130083	0.215172	0.041467	0.197373	0.286856	0.129049	0.130083	0.215172	0.041467	0.197373	0.286856	0.129049	0.130083	0.215172	0.041467	0.197373	0.286856	0.129049	0.130083	0.215172	0.041467	0.197373	0.286856	0.129049	
5228000	0.879386	1	0.133374	0.240441	0.038824	0.183655	0.266116	0.137590	0.133374	0.240441	0.038824	0.183655	0.266116	0.137590	0.133374	0.240441	0.038824	0.183655	0.266116	0.137590	0.133374	0.240441	0.038824	0.183655	0.266116	0.137590	
5229000	0.879386	1	0.119017	0.261859	0.031048	0.197315	0.249959	0.140801	0.119017	0.261859	0.031048	0.197315	0.249959	0.140801	0.119017	0.261859	0.031048	0.197315	0.249959	0.140801	0.119017	0.261859	0.031048	0.197315	0.249959	0.140801	
5230000	0.879386	2	0.131839	0.208997	0.033965	0.229400	0.261897	0.133902	0.131839	0.208997	0.033965	0.229400	0.261897	0.133902	0.131839	0.208997	0.033965	0.229400	0.261897	0.133902	0.199018	0.170483	0.032046	0.205378	0.270995	0.122078	
5231000	0.879386	1	0.115550	0.250220	0.028585	0.178537	0.277961	0.149146	0.115550	0.250220	0.028585	0.178537	0.277961	0.149146	0.115550	0.250220	0.028585	0.178537	0.277961	0.149146	0.115550	0.250220	0.028585	0.178537	0.277961	0.149146	
5232000	0.879386	1	0.111716	0.212740	0.029641	0.218265	0.293888	0.133750	0.111716	0.212740	0.029641	0.218265	0.293888	0.133750	0.111716	0.212740	0.029641	0.218265	0.293888	0.133750	0.111716	0.212740	0.029641	0.218265	0.293888	0.133750	
5233000	0.879386	1	0.126096	0.241324	0.032149	0.195794	0.279406	0.125231	0.126096	0.241324	0.032149	0.195794	0.279406	0.125231	0.126096	0.241324	0.032149	0.195794	0.279406	0.125231	0.126096	0.241324	0.032149	0.195794	0.279406	0.125231	
5234000	0.879386	2	0.105297	0.238151	0.030822	0.195132	0.294554	0.136043	0.183163	0.318351	0.029748	0.091189	0.240141	0.137409	0.183163	0.318351	0.029748	0.091189	0.240141	0.137409	0.183163	0.318351	0.029748	0.091189	0.240141	0.137409	
5235000	0.879386	1	0.121156	0.251976	0.029198	0.170411	0.269071	0.158188	0.121156	0.251976	0.029198	0.170411	0.269071	0.158188	0.121156	0.251976	0.029198	0.170411	0.269071	0.158188	0.121156	0.251976	0.029198	0.170411	0.269071	0.158188	
5236000	0.879386	1	0.129491	0.234804	0.025356	0.204444	0.241680	0.164225	0.129491	0.234804	0.025356	0.204444	0.241680	0.164225	0.129491	0.234804	0.025356	0.204444	0.241680	0.164225	0.129491	0.234804	0.025356	0.204444	0.241680	0.164225	
5237000	0.879386	1	0.134373	0.243620	0.039040	0.170010	0.246418	0.166539	0.134373	0.243620	0.039040	0.170010	0.246418	0.166539	0.134373	0.243620	0.039040	0.170010	0.246418	0.166539	0.134373	0.243620	0.039040	0.170010	0.246418	0.166539	
5238000	0.879386	1	0.118851	0.251149	0.043551	0.177155	0.244190	0.165104	0.118851	0.251149	0.043551	0.177155	0.244190	0.165104	0.118851	0.251149	0.043551	0.177155	0.244190	0.165104	0.118851	0.251149	0.043551	0.177155	0.244190	0.165104	
5239000	0.879386	1	0.119974	0.222461	0.043942	0.162523	0.301069	0.150031	0.119974	0.222461	0.043942	0.162523	0.301069	0.150031	0.119974	0.222461	0.043942	0.162523	0.301069	0.150031	0.119974	0.222461	0.043942	0.162523	0.301069	0.150031	
5240000	0.879386	1	0.114230	0.203613	0.043955	0.199117	0.282673	0.156412	0.114230	0.203613	0.043955	0.199117	0.282673	0.156412	0.114230	0.203613	0.043955	0.199117	0.282673	0.156412	0.114230	0.203613	0.043955	0.199117	0.282673	0.156412	
5241000	0.879386	1	0.125728	0.265942	0.038119	0.169502	0.250840	0.149869	0.125728	0.265942	0.038119	0.169502	0.250840	0.149869	0.125728	0.265942	0.038119	0.169502	0.250840	0.149869	0.125728	0.265942	0.038119	0.169502	0.250840	0.149869	
5242000	0.879386	1	0.125146	0.229323	0.028205	0.199566	0.264853	0.152907	0.125146	0.229323	0.028205	0.199566	0.264853	0.152907	0.125146	0.229323	0.028205	0.199566	0.264853	0.152907	0.125146	0.229323	0.028205	0.199566	0.264853	0.152907	
5243000	0.879386	1	0.124212	0.235586	0.030134	0.222102	0.242511	0.145455	0.124212	0.235586	0.030134	0.222102	0.242511	0.145455	0.124212	0.235586	0.030134	0.222102	0.242511	0.145455	0.124212	0.235586	0.030134	0.222102	0.242511	0.145455	
5244000	0.879386	1	0.139174	0.238824	0.028171	0.198160	0.262103	0.133568	0.139174	0.238824	0.028171	0.198160	0.262103	0.133568	0.139174	0.238824	0.028171	0.198160	0.262103	0.133568	0.139174	0.238824	0.028171	0.198160	0.262103	0.133568	
5245000	0.879386	1	0.112968	0.220227	0.027408	0.222649	0.280616	0.136133	0.112968	0.220227	0.027408	0.222649	0.280616	0.136133	0.112968	0.220227	0.027408	0.222649	0.280616	0.136133	0.112968	0.220227	0.027408	0.222649	0.280616	0.136133	
5246000	0.879386	1	0.134119	0.252947	0.039386	0.166218	0.256592	0.150738	0.134119	0.252947	0.039386	0.166218	0.256592	0.150738	0.134119	0.252947	0.039386	0.166218	0.256592	0.150738	0.134119	0.252947	0.039386	0.166218	0.256592	0.150738	
5247000	0.879386	1	0.142228	0.218091	0.030967	0.192351	0.283636	0.132727	0.142228	0.218091	0.030967	0.192351	0.283636	0.132727	0.142228	0.218091	0.030967	0.192351	0.283636	0.132727	0.142228	0.218091	0.030967	0.192351	0.283636	0.132727	
5248000	0.879386	1	0.118074	0.219865	0.040615	0.201379	0.279231	0.140836	0.118074	0.219865	0.040615	0.201379	0.279231	0.140836	0.118074	0.219865	0.040615	0.201379	0.279231	0.140836	0.118074	0.219865	0.040615	0.201379	0.279231	0.140836	
5249000	0.879386	1	0.108340	0.248992	0.028644	0.180963	0.275824	0.157237	0.108340	0.248992	0.028644	0.180963	0.275824	0.157237	0.108340	0.248992	0.028644	0.180963	0.275824	0.157237	0.108340	0.248992	0.028644	0.180963	0.275824	0.157237	
5250000	0.879386	1	0.111631	0.237111	0.025758	0.210283	0.270800	0.144417	0.111631	0.237111	0.025758	0.210283	0.270800	0.144417	0.111631	0.237111	0.025758	0.210283	0.270800	0.144417	0.111631	0.237111	0.025758	0.210283	0.270800	0.144417	
5251000	0.879386	2	0.107207	0.221829	0.031680	0.174165	0.325824	0.139295	0.107207	0.221829	0.031680	0.174165	0.325824	0.139295	0.107207	0.221829	0.031680	0.174165	0.325824	0.139295	0.339344	0.348005	0.023943	0.067894	0.154187	0.066627	
5252000	0.879386	1	0.123169	0.268567	0.035590	0.182139	0.255088	0.135447	0.123169	0.268567	0.035590	0.182139	0.255088	0.135447	0.123169	0.268567	0.035590	0.182139	0.255088	0.135447	0.123169	0.268567	0.035590	0.182139	0.255088	0.135447	
5253000	0.879386	1	0.136668	0.239688	0.044628	0.139253	0.296868	0.142896	0.136668	0.239688	0.044628	0.139253	0.296868	0.142896	0.136668	0.239688	0.044628	0.139253	0.296868	0.142896	0.136668	0.239688	0.044628	0.139253	0.296868	0.142896	
5254000	0.879386	1	0.102166	0.261440	0.034070	0.164845	0.255695	0.181783	0.102166	0.261440	0.034070	0.164845	0.255695	0.181783	0.102166	0.261440	0.034070	0.164845	0.255695	0.181783	0.102166	0.261440	0.034070	0.164845	0.255695	0.181783	
5255000	0.879386	1	0.121669	0.276699	0.048721	0.176117	0.232572	0.144222	0.121669	0.276699	0.048721	0.176117	0.232572	0.144222	0.121669	0.276699	0.048721	0.176117	0.232572	0.144222	0.121669	0.276699	0.048721	0.176117	0.232572	0.144222	
5256000	0.879386	1	0.123701	0.258973	0.038969	0.183608	0.249747	0.145002	0.123701	0.258973	0.038969	0.183608	0.249747	0.145002	0.123701	0.258973	0.038969	0.183608	0.249747	0.145002	0.123701	0.258973	0.038969	0.183608	0.249747	0.145002	
5257000	0.879386	1	0.129358	0.202976	0.043541	0.181094	0.303474	0.139556	0.129358	0.202976	0.043541	0.181094	0.303474	0.139556	0.129358	0.202976	0.043541	0.181094	0.303474	0.139556	0.129358	0.202976	0.043541	0.181094	0.303474	0.139556	
5258000	0.879386	1	0.117129	0.224151	0.030493	0.215141	0.262907	0.150180	0.117129	0.224151	0.030493	0.215141	0.262907	0.150180	0.117129	0.224151	0.030493	0.215141	0.262907	0.150180	0.117129	0.224151	0.030493	0.215141	0.262907	0.150180	
5259000	0.879386	1	0.115709	0.235566	0.029183	0.192135	0.283612	0.143795	0.115709	0.235566	0.029183	0.192135	0.283612	0.143795	0.115709	0.235566	0.029183	0.192135	0.283612	0.143795	0.115709	0.235566	0.029183	0.192135	0.283612	0.143795	
5260000	0.879386	1	0.111944	0.251507	0.033608	0.186434	0.279366	0.137141	0.111944	0.251507	0.033608	0.186434	0.279366	0.137141	0.111944	0.251507	0.033608	0.186434	0.279366	0.137141	0.111944	0.251507	0.033608	0.186434	0.279366	0.137141	
5261000	0.879386	1	0.123878	0.281577	0.028709	0.182930	0.252921	0.129986	0.123878	0.281577	0.028709	0.182930	0.252921	0.129986	0.123878	0.281577	0.028709	0.182930	0.252921	0.129986	0.123878	0.281577	0.028709	0.182930	0.252921	0.129986	
5262000	0.879386	1	0.174382	0.230907	0.014936	0.231718	0.224865	0.123192	0.174382	0.230907	0.014936	0.231718	0.224865	0.123192	0.174382	0.230907	0.014936	0.231718	0.224865	0.123192	0.174382	0.230907	0.014936	0.231718	0.224865	0.123192	
5263000	0.879386	1	0.125898	0.242561	0.023861	0.177835	0.265789	0.164056	0.125898	0.242561	0.023861	0.177835	0.265789	0.164056	0.125898	0.242561	0.023861	0.177835	0.265789	0.164056	0.125898	0.242561	0.023861	0.177835	0.265789	0.164056	
5264000	0.879386	1	0.117418	0.232147	0.028399	0.178241	0.304786	0.139009	0.117418	0.232147	0.028399	0.178241	0.304786	0.139009	0.117418	0.232147	0.028399	0.178241	0.304786	0.139009	0.117418	0.232147	0.028399	0.178241	0.304786	0.139009	
5265000	0.879386	1	0.138028	0.273406	0.035353	0.154116	0.261672	0.137424	0.138028	0.273406	0.035353	0.154116	0.261672	0.137424	0.138028	0.273406	0.035353	0.154116	0.261672	0.137424	0.138028	0.273406	0.035353	0.154116	0.261672	0.137424	
5266000	0.879386	1	0.130923	0.232885	0.034929	0.177138	0.286333	0.137792	0.130923	0.232885	0.034929	0.177138	0.286333	0.137792	0.130923	0.232885	0.034929	0.177138	0.286333	0.137792	0.130923	0.232885	0.034929	0.177138	0.286333	0.137792	
5267000	0.879386	1	0.122304	0.239577	0.037590	0.186171	0.279189	0.135169	0.122304	0.239577	0.037590	0.186171	0.279189	0.135169	0.122304	0.239577	0.037590	0.186171	0.279189	0.135169	0.122304	0.239577	0.037590	0.186171	0.279189	0.135169	
5268000	0.879386	1	0.108154	0.255576	0.030424	0.186987	0.267252	0.151607	0.108154	0.255576	0.030424	0.186987	0.267252	0.151607	0.108154	0.255576	0.030424	0.186987	0.267252	0.151607	0.108154	0.255576	0.030424	0.186987	0.267252	0.151607	
5269000	0.879386	1	0.118392	0.256518	0.032941	0.176672	0.252434	0.163042	0.118392	0.256518	0.032941	0.176672	0.252434	0.163042	0.118392	0.256518	0.032941	0.176672	0.252434	0.163042	0.118392	0.256518	0.032941	0.176672	0.252434	0.163042	
