Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	
963000	0.879386	1	0.443863	0.443863	0.443863	0.443863	
964000	0.879386	2	0.365956	0.630994	0.630994	0.630994	
965000	0.879386	2	0.391684	0.391684	0.391684	0.644770	
966000	0.879386	2	0.368758	0.549164	0.549164	0.549164	
967000	0.879386	3	0.341259	0.566919	0.566919	0.913878	
968000	0.879386	2	0.259301	0.568517	0.568517	0.568517	
969000	0.879386	2	0.562884	0.562884	0.562884	0.764061	
970000	0.879386	2	0.350987	0.350987	0.864119	0.864119	
971000	0.879386	2	0.333870	1.201801	1.201801	1.201801	
972000	0.879386	2	0.456091	0.456091	0.456091	0.744143	
973000	0.879386	1	0.425176	0.425176	0.425176	0.425176	
974000	0.879386	3	0.311907	0.557407	0.557407	0.568322	
975000	0.879386	2	0.275551	0.519428	0.519428	0.519428	
976000	0.879386	3	0.286467	0.349874	0.490472	0.490472	
977000	0.879386	4	0.204882	0.411998	0.275576	0.599567	
978000	0.879386	3	0.351076	0.539317	0.539317	0.488416	
979000	0.879386	2	0.499910	0.643265	0.499910	0.499910	
980000	0.879386	2	0.376696	0.376696	0.376696	0.622571	
981000	0.879386	2	0.539174	0.539174	0.539174	0.646351	
982000	0.879386	2	0.320061	0.748488	0.748488	0.748488	
983000	0.879386	2	0.330912	0.330912	0.651242	0.651242	
984000	0.879386	2	0.267262	0.636157	0.267262	0.636157	
985000	0.879386	3	0.173934	0.508057	0.508057	2.342575	
986000	0.879386	2	0.195938	0.476257	0.476257	0.476257	
987000	0.879386	2	0.276567	0.482179	0.482179	0.482179	
988000	0.879386	3	0.178204	0.511704	0.511704	0.625111	
989000	0.879386	3	0.390406	0.572919	0.572919	0.628582	
990000	0.879386	2	0.338180	0.338180	0.338180	1.067469	
991000	0.879386	2	0.311198	0.512013	0.512013	0.512013	
992000	0.879386	3	0.361417	0.558620	0.765474	0.765474	
993000	0.879386	2	0.303703	0.303703	0.700279	0.700279	
994000	0.879386	1	0.374528	0.374528	0.374528	0.374528	
995000	0.879386	3	0.242759	0.540106	0.418732	0.540106	
996000	0.879386	2	0.223483	0.566628	0.566628	0.566628	
997000	0.879386	3	0.198660	0.571803	0.596682	0.571803	
998000	0.879386	2	0.172748	0.496566	0.496566	0.496566	
999000	0.879386	2	0.414887	0.414887	0.414887	1.151838	
1000000	0.879386	3	0.254375	0.506267	0.366525	0.506267	
1001000	0.879386	2	0.232787	0.762523	0.762523	0.762523	
1002000	0.879386	3	0.208857	0.458145	0.458145	0.469549	
1003000	0.879386	3	0.222471	0.521867	0.583028	0.583028	
1004000	0.879386	3	0.181279	0.633443	0.703754	0.633443	
1005000	0.879386	2	0.425815	0.425815	0.425815	1.138475	
1006000	0.879386	1	0.511826	0.511826	0.511826	0.511826	
1007000	0.879386	2	0.425930	0.519696	0.425930	0.519696	
1008000	0.879386	2	0.170333	0.576097	0.576097	0.576097	
1009000	0.879386	2	0.278100	0.444826	0.444826	0.444826	
1010000	0.879386	3	0.474697	0.584267	0.857379	0.857379	
1011000	0.879386	2	0.414797	0.414797	0.414797	0.408568	
1012000	0.879386	3	0.194936	0.372416	0.372416	0.518547	
1013000	0.879386	2	0.388009	0.388009	0.388009	1.017937	
1014000	0.879386	3	0.364115	0.522812	0.364115	1.239782	
1015000	0.879386	2	0.364943	0.364943	0.364943	0.637718	
1016000	0.879386	4	0.305807	0.555273	0.461727	0.533609	
1017000	0.879386	2	0.443522	0.443522	0.443522	0.506814	
1018000	0.879386	1	0.382844	0.382844	0.382844	0.382844	
1019000	0.879386	2	0.334012	0.456695	0.456695	0.456695	
1020000	0.879386	2	0.349878	0.349878	0.349878	1.356879	
1021000	0.879386	2	0.456954	0.456954	0.456954	0.846162	
1022000	0.879386	2	0.466560	0.466560	0.466560	0.911011	
1023000	0.879386	2	0.266082	0.612000	0.612000	0.612000	
1024000	0.879386	2	0.227113	0.499166	0.499166	0.499166	
1025000	0.879386	3	0.309493	0.412380	0.412380	0.423995	
1026000	0.879386	2	0.305927	0.718278	0.718278	0.718278	
1027000	0.879386	3	0.234460	0.394910	0.394910	0.991905	
1028000	0.879386	1	0.600572	0.600572	0.600572	0.600572	
1029000	0.879386	3	0.304980	0.380081	0.380081	0.896696	
1030000	0.879386	1	0.292623	0.292623	0.292623	0.292623	
1031000	0.879386	2	0.286839	0.376579	0.376579	0.376579	
1032000	0.879386	2	0.239738	0.510338	0.510338	0.510338	
1033000	0.879386	2	0.235159	0.586742	0.586742	0.586742	
1034000	0.879386	1	0.399382	0.399382	0.399382	0.399382	
1035000	0.879386	2	0.181098	0.578114	0.578114	0.578114	
1036000	0.879386	2	0.218413	0.665422	0.665422	0.665422	
1037000	0.879386	4	0.261206	0.568885	0.388982	0.766162	
1038000	0.879386	3	0.295802	0.295802	0.359467	1.369720	
1039000	0.879386	2	0.336731	0.336731	0.746325	0.746325	
1040000	0.879386	2	0.370986	0.572528	0.370986	0.572528	
1041000	0.879386	3	0.337128	0.337128	0.442100	0.971919	
1042000	0.879386	2	0.523098	0.523098	0.557546	0.523098	
1043000	0.879386	2	0.331146	0.637462	0.637462	0.637462	
1044000	0.879386	2	0.356299	0.675488	0.675488	0.675488	
1045000	0.879386	3	0.303692	0.519401	0.694622	0.694622	
1046000	0.879386	1	0.507077	0.507077	0.507077	0.507077	
1047000	0.879386	1	0.410686	0.410686	0.410686	0.410686	
1048000	0.879386	3	0.408346	1.361873	0.477074	1.361873	
1049000	0.879386	3	0.421806	0.421806	0.513627	1.844985	
1050000	0.879386	2	0.231413	0.499112	0.499112	0.499112	
1051000	0.879386	3	0.238863	0.341719	0.596789	0.596789	
1052000	0.879386	3	0.207229	0.459482	0.459482	0.702139	
1053000	0.879386	3	0.262577	0.598140	0.752221	0.752221	
1054000	0.879386	1	0.439575	0.439575	0.439575	0.439575	
1055000	0.879386	2	0.385812	0.385812	0.385812	0.530612	
1056000	0.879386	2	0.400109	0.440512	0.400109	0.400109	
1057000	0.879386	4	0.265580	0.447681	0.398900	0.548621	
1058000	0.879386	2	0.540103	0.540103	0.540103	0.907664	
1059000	0.879386	2	0.352565	0.656788	0.656788	0.656788	
1060000	0.879386	3	0.386750	0.456765	0.386750	0.853846	
1061000	0.879386	3	0.411886	0.411886	0.758632	0.706777	
1062000	0.879386	3	0.434043	0.594124	0.427885	0.594124	
1063000	0.879386	2	0.317239	0.558969	0.558969	0.558969	
1064000	0.879386	2	0.406383	0.731513	0.731513	0.731513	
1065000	0.879386	2	0.287004	0.732394	0.732394	0.732394	
1066000	0.879386	2	0.258191	0.348285	0.348285	0.348285	
1067000	0.879386	1	0.452718	0.452718	0.452718	0.452718	
1068000	0.879386	1	0.561215	0.561215	0.561215	0.561215	
1069000	0.879386	2	0.379499	0.483729	0.379499	0.483729	
1070000	0.879386	3	0.331797	0.518053	0.518053	0.637232	
1071000	0.879386	1	0.459612	0.459612	0.459612	0.459612	
1072000	0.879386	1	0.461709	0.461709	0.461709	0.461709	
1073000	0.879386	1	0.530717	0.530717	0.530717	0.530717	
1074000	0.879386	1	0.403967	0.403967	0.403967	0.403967	
1075000	0.879386	2	0.272838	0.562596	0.562596	0.562596	
1076000	0.879386	2	0.346319	0.346319	0.346319	1.127316	
1077000	0.879386	3	0.199596	0.409404	0.505790	0.505790	
1078000	0.879386	3	0.216901	0.749497	0.459993	0.749497	
1079000	0.879386	3	0.467042	0.719516	0.719516	0.642554	
1080000	0.879386	2	0.385189	0.385189	0.385189	0.533583	
1081000	0.879386	3	0.428697	0.531995	0.531995	0.654488	
1082000	0.879386	2	0.304133	0.709023	0.709023	0.709023	
1083000	0.879386	2	0.431681	0.431681	0.431681	0.967224	
1084000	0.879386	2	0.310368	0.580762	0.580762	0.580762	
1085000	0.879386	2	0.215815	0.597560	0.597560	0.597560	
1086000	0.879386	2	0.401772	0.401772	0.813745	0.813745	
1087000	0.879386	3	0.279908	0.514325	0.514325	0.739479	
1088000	0.879386	3	0.200031	0.588409	0.369240	0.588409	
1089000	0.879386	2	0.306561	0.605787	0.605787	0.605787	
1090000	0.879386	3	0.226618	0.668783	0.668783	0.704814	
1091000	0.879386	2	0.428152	0.648084	0.648084	0.648084	
1092000	0.879386	3	0.273537	0.584235	0.584235	0.582785	
1093000	0.879386	2	0.292693	0.292693	0.292693	0.477068	
1094000	0.879386	2	0.218806	0.408369	0.408369	0.408369	
1095000	0.879386	3	0.274824	0.720476	0.703975	0.720476	
1096000	0.879386	2	0.331071	0.331071	0.556708	0.556708	
1097000	0.879386	2	0.433508	0.468432	0.468432	0.468432	
1098000	0.879386	1	0.513253	0.513253	0.513253	0.513253	
1099000	0.879386	1	0.425843	0.425843	0.425843	0.425843	
1100000	0.879386	1	0.457984	0.457984	0.457984	0.457984	
1101000	0.879386	1	0.486804	0.486804	0.486804	0.486804	
1102000	0.879386	1	0.410163	0.410163	0.410163	0.410163	
1103000	0.879386	3	0.279416	0.555798	0.555798	0.852145	
1104000	0.879386	3	0.325281	0.555133	0.735058	0.735058	
1105000	0.879386	2	0.215136	0.442500	0.442500	0.442500	
1106000	0.879386	2	0.189446	0.762269	0.762269	0.762269	
1107000	0.879386	2	0.516558	0.623458	0.623458	0.623458	
1108000	0.879386	2	0.369447	0.369447	0.369447	0.787147	
1109000	0.879386	3	0.259064	0.533471	0.533471	0.875028	
1110000	0.879386	2	0.431315	0.431315	0.431315	0.602057	
1111000	0.879386	2	0.168637	0.572522	0.572522	0.572522	
1112000	0.879386	2	0.305699	0.563883	0.563883	0.563883	
1113000	0.879386	2	0.341872	0.553262	0.553262	0.553262	
1114000	0.879386	2	0.309702	0.557360	0.557360	0.557360	
1115000	0.879386	3	0.258407	0.541904	0.541904	1.229169	
1116000	0.879386	2	0.273682	0.493279	0.493279	0.493279	
1117000	0.879386	1	0.499331	0.499331	0.499331	0.499331	
1118000	0.879386	2	0.147541	0.654435	0.654435	0.654435	
1119000	0.879386	3	0.241067	0.709691	0.709691	0.475205	
1120000	0.879386	3	0.212034	0.408296	0.628278	0.628278	
1121000	0.879386	2	0.265164	0.615216	0.615216	0.615216	
1122000	0.879386	1	0.411346	0.411346	0.411346	0.411346	
1123000	0.879386	3	0.283128	0.390290	0.390290	0.732241	
1124000	0.879386	3	0.276283	0.469916	0.469916	0.725923	
1125000	0.879386	3	0.366497	0.642926	0.395875	0.642926	
1126000	0.879386	3	0.301167	0.528224	0.528224	0.615213	
1127000	0.879386	3	0.210159	0.712297	0.638304	0.712297	
1128000	0.879386	3	0.244099	0.523698	0.523698	0.851801	
1129000	0.879386	2	0.495197	0.494056	0.495197	0.494056	
1130000	0.879386	3	0.273891	0.450833	0.502084	0.502084	
1131000	0.879386	2	0.431348	0.431348	0.667339	0.667339	
1132000	0.879386	3	0.293532	0.519558	0.519558	1.189717	
1133000	0.879386	2	0.167375	0.654470	0.654470	0.654470	
1134000	0.879386	4	0.242966	0.419876	0.443211	1.297761	
1135000	0.879386	3	0.276221	0.343063	0.343063	1.353425	
1136000	0.879386	2	0.325767	0.462066	0.462066	0.462066	
1137000	0.879386	2	0.522983	0.672292	0.672292	0.672292	
1138000	0.879386	2	0.453822	0.509379	0.453822	0.453822	
1139000	0.879386	2	0.297881	0.622702	0.622702	0.622702	
1140000	0.879386	3	0.215130	0.591622	0.397310	0.591622	
1141000	0.879386	1	0.386941	0.386941	0.386941	0.386941	
1142000	0.879386	3	0.403621	0.605058	0.605058	0.731831	
1143000	0.879386	3	0.279385	0.497304	0.497304	1.390701	
1144000	0.879386	2	0.244525	0.516241	0.516241	0.516241	
1145000	0.879386	2	0.352911	0.607598	0.607598	0.607598	
1146000	0.879386	2	0.342395	0.481435	0.481435	0.481435	
1147000	0.879386	3	0.282784	0.315801	0.282784	0.833078	
1148000	0.879386	2	0.256017	0.711928	0.711928	0.711928	
1149000	0.879386	1	0.408604	0.408604	0.408604	0.408604	
1150000	0.879386	2	0.216536	0.673908	0.673908	0.673908	
1151000	0.879386	2	0.366647	0.402089	0.366647	0.366647	
1152000	0.879386	2	0.155986	0.621482	0.621482	0.621482	
1153000	0.879386	2	0.295638	0.295638	0.295638	1.072900	
1154000	0.879386	2	0.350562	0.350562	0.350562	0.369468	
1155000	0.879386	2	0.260750	0.729069	0.260750	0.729069	
1156000	0.879386	2	0.467020	0.467020	0.578092	0.578092	
1157000	0.879386	2	0.264243	0.643934	0.643934	0.643934	
1158000	0.879386	1	0.432129	0.432129	0.432129	0.432129	
1159000	0.879386	3	0.300351	0.688899	0.688899	0.812055	
1160000	0.879386	2	0.432591	0.678364	0.678364	0.678364	
1161000	0.879386	3	0.146288	0.553838	0.553838	1.590820	
1162000	0.879386	2	0.281950	0.811837	0.811837	0.811837	
1163000	0.879386	3	0.285803	0.400732	0.400732	1.147529	
1164000	0.879386	2	0.425058	0.527495	0.527495	0.527495	
1165000	0.879386	3	0.239226	0.541948	0.541948	0.672740	
1166000	0.879386	3	0.413608	0.497487	0.497487	1.112309	
1167000	0.879386	3	0.246964	0.471091	0.471091	0.809744	
1168000	0.879386	3	0.470257	0.646551	0.470257	0.661853	
1169000	0.879386	2	0.350970	0.350970	0.546070	0.546070	
1170000	0.879386	2	0.273641	0.273641	0.631008	0.631008	
1171000	0.879386	3	0.224304	0.382519	0.451867	0.451867	
1172000	0.879386	2	0.278052	0.468827	0.468827	0.468827	
1173000	0.879386	2	0.263759	0.466143	0.466143	0.466143	
1174000	0.879386	3	0.365752	0.415591	0.365752	1.068586	
1175000	0.879386	2	0.245460	0.497391	0.497391	0.497391	
1176000	0.879386	2	0.456670	0.456670	0.440746	0.456670	
1177000	0.879386	3	0.433490	0.666107	0.666107	0.847286	
1178000	0.879386	3	0.558918	0.636502	0.636502	1.344723	
1179000	0.879386	3	0.338602	0.489665	0.489665	0.702405	
1180000	0.879386	3	0.660427	0.401855	0.605648	0.660427	
1181000	0.879386	2	0.266742	0.626814	0.626814	0.626814	
1182000	0.879386	2	0.256506	0.638535	0.638535	0.638535	
1183000	0.879386	3	0.274672	0.371909	0.371909	1.069631	
1184000	0.879386	2	0.364519	0.531584	0.531584	0.531584	
1185000	0.879386	2	0.345204	0.345204	0.671166	0.671166	
1186000	0.879386	2	0.263581	0.466361	0.466361	0.466361	
1187000	0.879386	2	0.364467	0.431649	0.364467	0.431649	
1188000	0.879386	1	0.525091	0.525091	0.525091	0.525091	
1189000	0.879386	2	0.242057	0.645894	0.645894	0.645894	
1190000	0.879386	3	0.282669	0.300371	0.534019	0.534019	
1191000	0.879386	2	0.175209	0.608494	0.608494	0.608494	
1192000	0.879386	1	0.614802	0.614802	0.614802	0.614802	
1193000	0.879386	2	0.233552	0.820164	0.820164	0.820164	
1194000	0.879386	2	0.499466	0.499466	0.499466	0.604414	
1195000	0.879386	1	0.454570	0.454570	0.454570	0.454570	
1196000	0.879386	2	0.405333	0.826886	0.405333	0.826886	
1197000	0.879386	3	0.346675	0.719261	0.574816	0.719261	
1198000	0.879386	3	0.430538	0.430538	1.007853	0.699704	
1199000	0.879386	2	0.304221	0.794312	0.794312	0.794312	
1200000	0.879386	2	0.400515	0.400515	0.400515	0.541979	
1201000	0.879386	2	0.376418	0.662844	0.662844	0.662844	
1202000	0.879386	1	0.471321	0.471321	0.471321	0.471321	
1203000	0.879386	3	0.422798	0.684773	0.486298	0.422798	
1204000	0.879386	1	0.478981	0.478981	0.478981	0.478981	
1205000	0.879386	3	0.271404	0.510859	0.863678	0.863678	
1206000	0.879386	3	0.286839	0.435237	0.625990	0.625990	
1207000	0.879386	2	0.190850	0.497737	0.497737	0.497737	
1208000	0.879386	4	0.208981	0.452296	0.731435	0.839303	
1209000	0.879386	2	0.250331	0.521013	0.521013	0.521013	
1210000	0.879386	2	0.298196	0.582410	0.582410	0.582410	
1211000	0.879386	4	0.313152	0.629390	0.491092	0.736899	
1212000	0.879386	2	0.313111	0.313111	0.313111	0.285530	
1213000	0.879386	2	0.275329	0.692817	0.692817	0.692817	
1214000	0.879386	2	0.256270	0.256270	0.256270	0.499915	
1215000	0.879386	2	0.271860	0.727620	0.727620	0.727620	
1216000	0.879386	2	0.215667	0.708406	0.708406	0.708406	
1217000	0.879386	4	0.208122	0.331136	0.343534	0.863531	
1218000	0.879386	2	0.331584	0.331584	0.688726	0.688726	
1219000	0.879386	3	0.334628	0.371391	0.334628	0.693361	
1220000	0.879386	2	0.543076	0.543076	0.406933	0.543076	
1221000	0.879386	2	0.288012	0.631468	0.631468	0.631468	
1222000	0.879386	3	0.321853	0.584620	0.381105	0.584620	
1223000	0.879386	3	0.296292	0.350540	0.350540	1.489277	
1224000	0.879386	3	0.329163	0.418480	0.360664	0.418480	
1225000	0.879386	2	0.199638	0.540906	0.540906	0.540906	
1226000	0.879386	2	0.317297	0.428823	0.428823	0.428823	
1227000	0.879386	2	0.377110	0.479572	0.479572	0.479572	
1228000	0.879386	2	0.258568	0.571341	0.571341	0.571341	
1229000	0.879386	2	0.157713	0.392049	0.392049	0.392049	
1230000	0.879386	1	0.432372	0.432372	0.432372	0.432372	
1231000	0.879386	3	0.183822	0.436874	0.579711	0.579711	
1232000	0.879386	2	0.237773	0.712976	0.712976	0.712976	
1233000	0.879386	3	0.296762	0.640352	0.640352	0.776883	
1234000	0.879386	3	0.289623	0.407005	0.289623	0.644942	
1235000	0.879386	3	0.284592	0.522627	0.284592	0.672431	
1236000	0.879386	2	0.371208	0.737037	0.737037	0.737037	
1237000	0.879386	2	0.352686	0.352686	0.467701	0.352686	
1238000	0.879386	2	0.262623	0.838058	0.838058	0.838058	
1239000	0.879386	2	0.249662	0.776331	0.776331	0.776331	
1240000	0.879386	3	0.243052	0.480997	0.508729	0.480997	
1241000	0.879386	3	0.229052	0.452556	0.452556	1.148951	
1242000	0.879386	2	0.329763	0.662572	0.662572	0.662572	
1243000	0.879386	3	0.245589	0.345478	0.345478	0.378871	
1244000	0.879386	3	0.244457	0.460851	0.783625	0.783625	
1245000	0.879386	2	0.277543	0.689780	0.689780	0.689780	
1246000	0.879386	2	0.272683	0.610380	0.610380	0.610380	
1247000	0.879386	2	0.368416	0.807049	0.807049	0.807049	
1248000	0.879386	3	0.518025	0.518025	0.442269	0.661412	
1249000	0.879386	3	0.464907	0.660707	0.464907	1.110911	
1250000	0.879386	4	0.240597	0.451708	0.335675	0.564441	
1251000	0.879386	1	0.392201	0.392201	0.392201	0.392201	
1252000	0.879386	2	0.260068	0.642003	0.642003	0.642003	
1253000	0.879386	2	0.398596	0.398596	0.398596	0.920905	
1254000	0.879386	2	0.188277	0.683183	0.683183	0.683183	
1255000	0.879386	1	0.290931	0.290931	0.290931	0.290931	
1256000	0.879386	3	0.232121	0.358410	0.358410	0.650552	
1257000	0.879386	2	0.280376	0.380302	0.380302	0.380302	
1258000	0.879386	3	0.282041	0.596057	0.596116	0.596116	
1259000	0.879386	3	0.191187	0.499608	0.729403	0.729403	
1260000	0.879386	2	0.480308	0.480308	0.656212	0.480308	
1261000	0.879386	2	0.487523	0.518338	0.518338	0.518338	
1262000	0.879386	2	0.494688	0.494688	0.494688	0.899657	
1263000	0.879386	2	0.355823	0.619891	0.619891	0.619891	
1264000	0.879386	2	1.097222	0.622770	0.622770	0.622770	
1265000	0.879386	3	0.656037	0.781948	0.656037	0.590148	
1266000	0.879386	3	0.222287	0.455912	0.455912	1.945571	
1267000	0.879386	3	0.357202	0.641169	0.357202	0.713709	
1268000	0.879386	2	0.332834	0.792919	0.332834	0.792919	
1269000	0.879386	2	0.473533	0.473533	0.473533	1.158248	
1270000	0.879386	3	0.282941	0.487917	0.487917	0.530530	
1271000	0.879386	2	0.359075	0.450805	0.450805	0.450805	
1272000	0.879386	2	0.291389	0.291389	0.291389	0.407343	
1273000	0.879386	2	0.289818	0.690717	0.690717	0.690717	
1274000	0.879386	3	0.151547	0.461534	0.461534	1.038792	
1275000	0.879386	2	0.398315	0.514238	0.398315	0.514238	
1276000	0.879386	3	0.352375	0.493417	0.352375	0.553740	
1277000	0.879386	2	0.285773	0.794458	0.794458	0.794458	
1278000	0.879386	3	0.359348	0.416869	0.453960	0.416869	
1279000	0.879386	2	0.159223	0.627446	0.627446	0.627446	
1280000	0.879386	2	0.505759	0.626570	0.505759	0.505759	
1281000	0.879386	3	0.304394	0.386446	0.304394	0.805098	
1282000	0.879386	3	0.269901	0.444694	0.533202	0.533202	
1283000	0.879386	2	0.437848	0.730389	0.730389	0.730389	
1284000	0.879386	1	0.426480	0.426480	0.426480	0.426480	
1285000	0.879386	2	0.334740	0.854457	0.854457	0.854457	
1286000	0.879386	2	0.478754	0.478754	0.478754	0.773508	
1287000	0.879386	3	0.262742	0.429213	0.429213	0.982270	
1288000	0.879386	2	0.374429	0.374429	0.374429	0.583273	
1289000	0.879386	2	0.168228	0.599447	0.599447	0.599447	
1290000	0.879386	2	0.317004	0.630194	0.630194	0.630194	
1291000	0.879386	4	0.325298	0.445234	0.466957	0.548909	
1292000	0.879386	3	0.230146	0.404245	0.404245	1.356136	
1293000	0.879386	2	0.260637	0.417350	0.417350	0.417350	
1294000	0.879386	2	0.301204	0.638646	0.638646	0.638646	
1295000	0.879386	2	0.186487	0.408934	0.408934	0.408934	
1296000	0.879386	3	0.292109	0.615251	0.615251	2.010202	
1297000	0.879386	2	0.211706	0.760232	0.760232	0.760232	
1298000	0.879386	2	0.236142	0.443585	0.443585	0.443585	
1299000	0.879386	2	0.316336	0.608919	0.608919	0.608919	
1300000	0.879386	2	0.154854	0.682568	0.682568	0.682568	
1301000	0.879386	1	0.411026	0.411026	0.411026	0.411026	
1302000	0.879386	2	0.230115	0.514984	0.514984	0.514984	
1303000	0.879386	2	0.418485	0.418485	0.418485	0.927216	
1304000	0.879386	3	0.418161	0.418161	0.454322	0.586018	
1305000	0.879386	2	0.287802	0.605422	0.605422	0.605422	
1306000	0.879386	3	0.245376	0.611410	0.611410	0.735039	
1307000	0.879386	1	0.413244	0.413244	0.413244	0.413244	
1308000	0.879386	3	0.207063	0.442549	0.442549	1.441564	
1309000	0.879386	2	0.436718	0.436718	0.411855	0.436718	
1310000	0.879386	3	0.299337	0.583287	0.583287	0.627093	
1311000	0.879386	3	0.356567	0.467693	0.356567	0.761720	
1312000	0.879386	2	0.385906	0.347276	0.347276	0.385906	
1313000	0.879386	2	0.183633	0.406945	0.406945	0.406945	
1314000	0.879386	2	0.481411	0.685360	0.481411	0.481411	
1315000	0.879386	4	0.386534	0.568506	0.594305	0.685602	
1316000	0.879386	2	0.253524	0.428329	0.428329	0.428329	
1317000	0.879386	3	0.267201	0.765906	0.675324	0.765906	
1318000	0.879386	2	0.364215	0.364215	0.364215	0.538984	
1319000	0.879386	2	0.220455	0.662660	0.662660	0.662660	
1320000	0.879386	2	0.304242	0.906207	0.906207	0.906207	
1321000	0.879386	2	0.200333	0.497516	0.497516	0.497516	
1322000	0.879386	3	0.268900	0.661479	0.268900	0.542291	
1323000	0.879386	2	0.454222	0.502898	0.502898	0.502898	
1324000	0.879386	1	0.386612	0.386612	0.386612	0.386612	
1325000	0.879386	2	0.207672	0.633627	0.633627	0.633627	
1326000	0.879386	2	0.303863	0.475592	0.475592	0.475592	
1327000	0.879386	2	0.364240	0.364240	0.364240	0.756142	
1328000	0.879386	2	0.368453	0.379072	0.368453	0.368453	
1329000	0.879386	3	0.279261	0.301594	0.301594	0.585792	
1330000	0.879386	2	0.233860	0.595848	0.595848	0.595848	
1331000	0.879386	2	0.331108	0.553824	0.553824	0.553824	
1332000	0.879386	3	0.348137	0.348137	0.589562	0.917695	
1333000	0.879386	2	0.345337	0.474890	0.474890	0.474890	
1334000	0.879386	2	0.173365	0.724368	0.724368	0.724368	
1335000	0.879386	3	0.420319	0.420319	0.550931	0.824671	
1336000	0.879386	1	0.548582	0.548582	0.548582	0.548582	
1337000	0.879386	2	0.265134	0.391283	0.265134	0.391283	
1338000	0.879386	3	0.322101	0.783877	0.566990	0.783877	
1339000	0.879386	3	0.269766	0.519106	0.501770	0.501770	
1340000	0.879386	2	0.435041	0.435041	0.435041	0.615170	
1341000	0.879386	2	0.323608	0.903430	0.323608	0.903430	
1342000	0.879386	2	0.244084	0.519164	0.519164	0.519164	
1343000	0.879386	3	0.355762	0.498791	0.498791	0.714923	
1344000	0.879386	3	0.686504	0.972677	0.686504	0.550390	
1345000	0.879386	2	0.282037	0.827872	0.282037	0.827872	
1346000	0.879386	2	0.408787	0.272460	0.408787	0.408787	
1347000	0.879386	2	0.269734	0.269734	0.269734	0.617162	
1348000	0.879386	3	0.230240	0.396162	0.692388	0.692388	
1349000	0.879386	3	0.269599	0.568594	0.595531	0.595531	
1350000	0.879386	1	0.415993	0.415993	0.415993	0.415993	
1351000	0.879386	2	0.237022	0.651191	0.651191	0.651191	
1352000	0.879386	2	0.432346	0.432346	0.432346	0.741200	
1353000	0.879386	3	0.233852	0.468610	0.468610	0.657964	
1354000	0.879386	2	0.141353	0.583252	0.583252	0.583252	
1355000	0.879386	1	0.476190	0.476190	0.476190	0.476190	
1356000	0.879386	1	0.430878	0.430878	0.430878	0.430878	
1357000	0.879386	2	0.289353	0.564739	0.564739	0.564739	
1358000	0.879386	1	0.434623	0.434623	0.434623	0.434623	
1359000	0.879386	3	0.261074	0.445905	0.445905	0.902920	
1360000	0.879386	2	0.264364	0.624890	0.624890	0.624890	
1361000	0.879386	2	0.282409	0.520070	0.520070	0.520070	
1362000	0.879386	2	0.392068	0.392068	0.392068	0.734860	
1363000	0.879386	2	0.233009	0.563211	0.563211	0.563211	
1364000	0.879386	2	0.473929	0.578574	0.473929	0.578574	
1365000	0.879386	3	0.282721	0.282721	0.616801	1.657617	
1366000	0.879386	2	0.177479	0.580978	0.580978	0.580978	
1367000	0.879386	2	0.438282	0.438282	0.438282	0.786703	
1368000	0.879386	3	0.327685	0.653962	0.692168	0.653962	
1369000	0.879386	3	0.326175	0.673570	0.442614	0.673570	
1370000	0.879386	2	0.295270	0.589650	0.295270	0.589650	
1371000	0.879386	3	0.254139	0.872531	0.234683	0.872531	
1372000	0.879386	2	0.195146	0.632346	0.632346	0.632346	
1373000	0.879386	3	0.233441	0.524509	0.505890	0.505890	
1374000	0.879386	2	0.327183	0.578680	0.327183	0.578680	
1375000	0.879386	3	0.310715	0.806079	0.497022	0.806079	
1376000	0.879386	1	0.504378	0.504378	0.504378	0.504378	
1377000	0.879386	2	0.257459	0.613114	0.613114	0.613114	
1378000	0.879386	3	0.193355	0.734744	1.119924	1.119924	
1379000	0.879386	2	0.325854	0.325854	0.325854	0.755453	
1380000	0.879386	2	0.464407	0.464407	0.632588	0.632588	
1381000	0.879386	3	0.189504	0.419594	0.669084	0.669084	
1382000	0.879386	2	0.523896	0.546291	0.523896	0.523896	
1383000	0.879386	2	0.458201	0.458201	0.458201	0.977720	
1384000	0.879386	1	0.335813	0.335813	0.335813	0.335813	
1385000	0.879386	3	0.219556	0.389659	0.389659	1.222858	
1386000	0.879386	2	0.233501	0.498005	0.498005	0.498005	
1387000	0.879386	2	0.362323	0.572396	0.362323	0.572396	
1388000	0.879386	2	0.463493	0.463493	0.463493	0.475990	
1389000	0.879386	3	0.388764	0.471974	0.471974	0.720933	
1390000	0.879386	1	0.518892	0.518892	0.518892	0.518892	
1391000	0.879386	2	0.313097	0.677860	0.677860	0.677860	
1392000	0.879386	3	0.457580	0.376359	0.376359	1.453932	
1393000	0.879386	2	0.354215	0.447489	0.447489	0.447489	
1394000	0.879386	3	0.261678	1.628711	0.343329	1.628711	
1395000	0.879386	2	0.566129	0.566129	0.566129	0.578974	
1396000	0.879386	3	0.236751	0.453416	0.453416	0.624759	
1397000	0.879386	2	0.291435	0.291435	0.291435	1.020270	
1398000	0.879386	4	0.273199	0.530190	0.534263	0.576938	
1399000	0.879386	2	0.363914	0.446367	0.446367	0.446367	
