Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
1453000	0.879386	2	0.288990	0.221693	0.221175	0.268142	0.288990	0.221693	0.221175	0.268142	0.324568	0.166035	0.187360	0.322038	0.324568	0.166035	0.187360	0.322038	
1454000	0.879386	2	0.235826	0.259662	0.258034	0.246478	0.312128	0.214901	0.184250	0.288722	0.312128	0.214901	0.184250	0.288722	0.312128	0.214901	0.184250	0.288722	
1455000	0.879386	1	0.270403	0.194207	0.197111	0.338278	0.270403	0.194207	0.197111	0.338278	0.270403	0.194207	0.197111	0.338278	0.270403	0.194207	0.197111	0.338278	
1456000	0.879386	1	0.278343	0.216081	0.166362	0.339215	0.278343	0.216081	0.166362	0.339215	0.278343	0.216081	0.166362	0.339215	0.278343	0.216081	0.166362	0.339215	
1457000	0.879386	2	0.279687	0.216468	0.202479	0.301366	0.279687	0.216468	0.202479	0.301366	0.280306	0.191891	0.160188	0.367615	0.280306	0.191891	0.160188	0.367615	
1458000	0.879386	1	0.287920	0.216236	0.216561	0.279282	0.287920	0.216236	0.216561	0.279282	0.287920	0.216236	0.216561	0.279282	0.287920	0.216236	0.216561	0.279282	
1459000	0.879386	1	0.250190	0.224190	0.207246	0.318374	0.250190	0.224190	0.207246	0.318374	0.250190	0.224190	0.207246	0.318374	0.250190	0.224190	0.207246	0.318374	
1460000	0.879386	1	0.273677	0.212908	0.206969	0.306446	0.273677	0.212908	0.206969	0.306446	0.273677	0.212908	0.206969	0.306446	0.273677	0.212908	0.206969	0.306446	
1461000	0.879386	1	0.278812	0.229960	0.221465	0.269763	0.278812	0.229960	0.221465	0.269763	0.278812	0.229960	0.221465	0.269763	0.278812	0.229960	0.221465	0.269763	
1462000	0.879386	1	0.284675	0.213621	0.185651	0.316052	0.284675	0.213621	0.185651	0.316052	0.284675	0.213621	0.185651	0.316052	0.284675	0.213621	0.185651	0.316052	
1463000	0.879386	1	0.364460	0.162596	0.159411	0.313533	0.364460	0.162596	0.159411	0.313533	0.364460	0.162596	0.159411	0.313533	0.364460	0.162596	0.159411	0.313533	
1464000	0.879386	1	0.311513	0.199522	0.185443	0.303522	0.311513	0.199522	0.185443	0.303522	0.311513	0.199522	0.185443	0.303522	0.311513	0.199522	0.185443	0.303522	
1465000	0.879386	1	0.272477	0.200471	0.208082	0.318969	0.272477	0.200471	0.208082	0.318969	0.272477	0.200471	0.208082	0.318969	0.272477	0.200471	0.208082	0.318969	
1466000	0.879386	1	0.279417	0.200838	0.226725	0.293020	0.279417	0.200838	0.226725	0.293020	0.279417	0.200838	0.226725	0.293020	0.279417	0.200838	0.226725	0.293020	
1467000	0.879386	1	0.285570	0.209165	0.204219	0.301047	0.285570	0.209165	0.204219	0.301047	0.285570	0.209165	0.204219	0.301047	0.285570	0.209165	0.204219	0.301047	
1468000	0.879386	1	0.280546	0.212324	0.192381	0.314749	0.280546	0.212324	0.192381	0.314749	0.280546	0.212324	0.192381	0.314749	0.280546	0.212324	0.192381	0.314749	
1469000	0.879386	1	0.287772	0.207579	0.204239	0.300410	0.287772	0.207579	0.204239	0.300410	0.287772	0.207579	0.204239	0.300410	0.287772	0.207579	0.204239	0.300410	
1470000	0.879386	1	0.282823	0.197335	0.175941	0.343902	0.282823	0.197335	0.175941	0.343902	0.282823	0.197335	0.175941	0.343902	0.282823	0.197335	0.175941	0.343902	
1471000	0.879386	1	0.291242	0.233933	0.178296	0.296529	0.291242	0.233933	0.178296	0.296529	0.291242	0.233933	0.178296	0.296529	0.291242	0.233933	0.178296	0.296529	
1472000	0.879386	1	0.268414	0.223055	0.216556	0.291976	0.268414	0.223055	0.216556	0.291976	0.268414	0.223055	0.216556	0.291976	0.268414	0.223055	0.216556	0.291976	
1473000	0.879386	2	0.288520	0.213381	0.259348	0.238751	0.294200	0.226113	0.159855	0.319832	0.294200	0.226113	0.159855	0.319832	0.294200	0.226113	0.159855	0.319832	
1474000	0.879386	2	0.280662	0.225034	0.159842	0.334461	0.280662	0.225034	0.159842	0.334461	0.280662	0.225034	0.159842	0.334461	0.364597	0.130646	0.166825	0.337932	
1475000	0.879386	2	0.276723	0.272231	0.191393	0.259653	0.351081	0.170133	0.149379	0.329407	0.351081	0.170133	0.149379	0.329407	0.351081	0.170133	0.149379	0.329407	
1476000	0.879386	1	0.266240	0.218930	0.200632	0.314198	0.266240	0.218930	0.200632	0.314198	0.266240	0.218930	0.200632	0.314198	0.266240	0.218930	0.200632	0.314198	
1477000	0.879386	1	0.295679	0.231362	0.152074	0.320885	0.295679	0.231362	0.152074	0.320885	0.295679	0.231362	0.152074	0.320885	0.295679	0.231362	0.152074	0.320885	
1478000	0.879386	1	0.241112	0.250077	0.176903	0.331908	0.241112	0.250077	0.176903	0.331908	0.241112	0.250077	0.176903	0.331908	0.241112	0.250077	0.176903	0.331908	
1479000	0.879386	1	0.296655	0.202248	0.144658	0.356439	0.296655	0.202248	0.144658	0.356439	0.296655	0.202248	0.144658	0.356439	0.296655	0.202248	0.144658	0.356439	
1480000	0.879386	2	0.185598	0.270176	0.352538	0.191688	0.262279	0.218145	0.210803	0.308772	0.262279	0.218145	0.210803	0.308772	0.262279	0.218145	0.210803	0.308772	
1481000	0.879386	1	0.258204	0.239943	0.209454	0.292399	0.258204	0.239943	0.209454	0.292399	0.258204	0.239943	0.209454	0.292399	0.258204	0.239943	0.209454	0.292399	
1482000	0.879386	1	0.288055	0.232285	0.190660	0.289000	0.288055	0.232285	0.190660	0.289000	0.288055	0.232285	0.190660	0.289000	0.288055	0.232285	0.190660	0.289000	
1483000	0.879386	2	0.292130	0.272807	0.228587	0.206475	0.280166	0.227726	0.196233	0.295874	0.280166	0.227726	0.196233	0.295874	0.280166	0.227726	0.196233	0.295874	
1484000	0.879386	2	0.298812	0.197332	0.193758	0.310098	0.298812	0.197332	0.193758	0.310098	0.298812	0.197332	0.193758	0.310098	0.302657	0.147925	0.182821	0.366597	
1485000	0.879386	2	0.253077	0.251840	0.209355	0.285728	0.253077	0.251840	0.209355	0.285728	0.371320	0.126122	0.148468	0.354089	0.371320	0.126122	0.148468	0.354089	
1486000	0.879386	2	0.251563	0.198908	0.202038	0.347490	0.251563	0.198908	0.202038	0.347490	0.269797	0.205595	0.152357	0.372250	0.269797	0.205595	0.152357	0.372250	
1487000	0.879386	1	0.258771	0.246760	0.203510	0.290960	0.258771	0.246760	0.203510	0.290960	0.258771	0.246760	0.203510	0.290960	0.258771	0.246760	0.203510	0.290960	
1488000	0.879386	2	0.274592	0.251434	0.192778	0.281197	0.306848	0.169359	0.170789	0.353004	0.306848	0.169359	0.170789	0.353004	0.306848	0.169359	0.170789	0.353004	
1489000	0.879386	1	0.295024	0.229660	0.175747	0.299570	0.295024	0.229660	0.175747	0.299570	0.295024	0.229660	0.175747	0.299570	0.295024	0.229660	0.175747	0.299570	
1490000	0.879386	1	0.325376	0.162541	0.171165	0.340918	0.325376	0.162541	0.171165	0.340918	0.325376	0.162541	0.171165	0.340918	0.325376	0.162541	0.171165	0.340918	
1491000	0.879386	1	0.285941	0.218373	0.207203	0.288483	0.285941	0.218373	0.207203	0.288483	0.285941	0.218373	0.207203	0.288483	0.285941	0.218373	0.207203	0.288483	
1492000	0.879386	1	0.280174	0.203966	0.187831	0.328029	0.280174	0.203966	0.187831	0.328029	0.280174	0.203966	0.187831	0.328029	0.280174	0.203966	0.187831	0.328029	
1493000	0.879386	1	0.361501	0.166351	0.170775	0.301373	0.361501	0.166351	0.170775	0.301373	0.361501	0.166351	0.170775	0.301373	0.361501	0.166351	0.170775	0.301373	
1494000	0.879386	2	0.135123	0.304582	0.172109	0.388186	0.371778	0.159932	0.165372	0.302918	0.371778	0.159932	0.165372	0.302918	0.371778	0.159932	0.165372	0.302918	
1495000	0.879386	2	0.099326	0.252306	0.424596	0.223771	0.350444	0.158144	0.166603	0.324810	0.350444	0.158144	0.166603	0.324810	0.350444	0.158144	0.166603	0.324810	
1496000	0.879386	1	0.293533	0.201446	0.218789	0.286232	0.293533	0.201446	0.218789	0.286232	0.293533	0.201446	0.218789	0.286232	0.293533	0.201446	0.218789	0.286232	
1497000	0.879386	1	0.255359	0.213452	0.214708	0.316481	0.255359	0.213452	0.214708	0.316481	0.255359	0.213452	0.214708	0.316481	0.255359	0.213452	0.214708	0.316481	
1498000	0.879386	1	0.283126	0.227902	0.213068	0.275904	0.283126	0.227902	0.213068	0.275904	0.283126	0.227902	0.213068	0.275904	0.283126	0.227902	0.213068	0.275904	
1499000	0.879386	2	0.234774	0.172431	0.377998	0.214797	0.297734	0.211646	0.177180	0.313440	0.297734	0.211646	0.177180	0.313440	0.297734	0.211646	0.177180	0.313440	
1500000	0.879386	1	0.271927	0.226401	0.210586	0.291086	0.271927	0.226401	0.210586	0.291086	0.271927	0.226401	0.210586	0.291086	0.271927	0.226401	0.210586	0.291086	
1501000	0.879386	1	0.268214	0.227323	0.201326	0.303137	0.268214	0.227323	0.201326	0.303137	0.268214	0.227323	0.201326	0.303137	0.268214	0.227323	0.201326	0.303137	
1502000	0.879386	1	0.257104	0.230717	0.194366	0.317814	0.257104	0.230717	0.194366	0.317814	0.257104	0.230717	0.194366	0.317814	0.257104	0.230717	0.194366	0.317814	
1503000	0.879386	1	0.288050	0.234305	0.184355	0.293290	0.288050	0.234305	0.184355	0.293290	0.288050	0.234305	0.184355	0.293290	0.288050	0.234305	0.184355	0.293290	
1504000	0.879386	1	0.348228	0.198881	0.194457	0.258434	0.348228	0.198881	0.194457	0.258434	0.348228	0.198881	0.194457	0.258434	0.348228	0.198881	0.194457	0.258434	
1505000	0.879386	2	0.244751	0.234312	0.222355	0.298581	0.271457	0.233625	0.213441	0.281476	0.271457	0.233625	0.213441	0.281476	0.271457	0.233625	0.213441	0.281476	
1506000	0.879386	1	0.302672	0.195066	0.160392	0.341869	0.302672	0.195066	0.160392	0.341869	0.302672	0.195066	0.160392	0.341869	0.302672	0.195066	0.160392	0.341869	
1507000	0.879386	2	0.106206	0.280000	0.301054	0.312740	0.328318	0.183050	0.167279	0.321354	0.328318	0.183050	0.167279	0.321354	0.328318	0.183050	0.167279	0.321354	
1508000	0.879386	2	0.240020	0.215757	0.211505	0.332718	0.240020	0.215757	0.211505	0.332718	0.304703	0.159614	0.179333	0.356350	0.304703	0.159614	0.179333	0.356350	
1509000	0.879386	1	0.280349	0.225125	0.219262	0.275263	0.280349	0.225125	0.219262	0.275263	0.280349	0.225125	0.219262	0.275263	0.280349	0.225125	0.219262	0.275263	
1510000	0.879386	1	0.298502	0.236432	0.190230	0.274836	0.298502	0.236432	0.190230	0.274836	0.298502	0.236432	0.190230	0.274836	0.298502	0.236432	0.190230	0.274836	
1511000	0.879386	2	0.260512	0.211077	0.175148	0.353263	0.260512	0.211077	0.175148	0.353263	0.362911	0.210683	0.139492	0.286915	0.260512	0.211077	0.175148	0.353263	
1512000	0.879386	1	0.267302	0.158388	0.233407	0.340903	0.267302	0.158388	0.233407	0.340903	0.267302	0.158388	0.233407	0.340903	0.267302	0.158388	0.233407	0.340903	
1513000	0.879386	2	0.257829	0.221169	0.335239	0.185763	0.293096	0.244670	0.186010	0.276224	0.293096	0.244670	0.186010	0.276224	0.293096	0.244670	0.186010	0.276224	
1514000	0.879386	1	0.265487	0.206611	0.181644	0.346258	0.265487	0.206611	0.181644	0.346258	0.265487	0.206611	0.181644	0.346258	0.265487	0.206611	0.181644	0.346258	
1515000	0.879386	1	0.279942	0.209119	0.191153	0.319787	0.279942	0.209119	0.191153	0.319787	0.279942	0.209119	0.191153	0.319787	0.279942	0.209119	0.191153	0.319787	
1516000	0.879386	1	0.295262	0.187177	0.185266	0.332295	0.295262	0.187177	0.185266	0.332295	0.295262	0.187177	0.185266	0.332295	0.295262	0.187177	0.185266	0.332295	
1517000	0.879386	1	0.278102	0.208492	0.212435	0.300972	0.278102	0.208492	0.212435	0.300972	0.278102	0.208492	0.212435	0.300972	0.278102	0.208492	0.212435	0.300972	
1518000	0.879386	2	0.268635	0.234226	0.210636	0.286503	0.268635	0.234226	0.210636	0.286503	0.268635	0.234226	0.210636	0.286503	0.312002	0.157610	0.099255	0.431133	
1519000	0.879386	2	0.232688	0.245024	0.325441	0.196847	0.322688	0.159500	0.164407	0.353405	0.322688	0.159500	0.164407	0.353405	0.322688	0.159500	0.164407	0.353405	
1520000	0.879386	1	0.329700	0.185211	0.179737	0.305352	0.329700	0.185211	0.179737	0.305352	0.329700	0.185211	0.179737	0.305352	0.329700	0.185211	0.179737	0.305352	
1521000	0.879386	2	0.282167	0.230270	0.188957	0.298605	0.282167	0.230270	0.188957	0.298605	0.315007	0.154787	0.172806	0.357399	0.315007	0.154787	0.172806	0.357399	
1522000	0.879386	2	0.108539	0.261632	0.354034	0.275794	0.297067	0.200954	0.181281	0.320698	0.297067	0.200954	0.181281	0.320698	0.297067	0.200954	0.181281	0.320698	
1523000	0.879386	2	0.203758	0.206594	0.256111	0.333537	0.203758	0.206594	0.256111	0.333537	0.342168	0.142442	0.121556	0.393834	0.342168	0.142442	0.121556	0.393834	
1524000	0.879386	2	0.219005	0.245275	0.165783	0.369938	0.219005	0.245275	0.165783	0.369938	0.358025	0.137316	0.177108	0.327551	0.358025	0.137316	0.177108	0.327551	
1525000	0.879386	1	0.256833	0.220127	0.204172	0.318867	0.256833	0.220127	0.204172	0.318867	0.256833	0.220127	0.204172	0.318867	0.256833	0.220127	0.204172	0.318867	
1526000	0.879386	2	0.201228	0.350862	0.302415	0.145495	0.342107	0.171618	0.144362	0.341912	0.342107	0.171618	0.144362	0.341912	0.342107	0.171618	0.144362	0.341912	
1527000	0.879386	2	0.288482	0.220168	0.209457	0.281893	0.288482	0.220168	0.209457	0.281893	0.413893	0.168612	0.154316	0.263180	0.413893	0.168612	0.154316	0.263180	
1528000	0.879386	3	0.245559	0.348615	0.164844	0.240981	0.322557	0.246675	0.126484	0.304285	0.322557	0.246675	0.126484	0.304285	0.226454	0.180197	0.130106	0.463243	
1529000	0.879386	1	0.269215	0.187794	0.232196	0.310794	0.269215	0.187794	0.232196	0.310794	0.269215	0.187794	0.232196	0.310794	0.269215	0.187794	0.232196	0.310794	
1530000	0.879386	1	0.300719	0.166344	0.164755	0.368181	0.300719	0.166344	0.164755	0.368181	0.300719	0.166344	0.164755	0.368181	0.300719	0.166344	0.164755	0.368181	
1531000	0.879386	2	0.223183	0.327923	0.289617	0.159277	0.268967	0.204183	0.217081	0.309769	0.268967	0.204183	0.217081	0.309769	0.268967	0.204183	0.217081	0.309769	
1532000	0.879386	2	0.336198	0.271472	0.208470	0.183860	0.317310	0.169149	0.161329	0.352212	0.317310	0.169149	0.161329	0.352212	0.317310	0.169149	0.161329	0.352212	
1533000	0.879386	2	0.142904	0.259524	0.326562	0.271009	0.276788	0.218081	0.203135	0.301995	0.276788	0.218081	0.203135	0.301995	0.276788	0.218081	0.203135	0.301995	
1534000	0.879386	1	0.287821	0.217828	0.202710	0.291641	0.287821	0.217828	0.202710	0.291641	0.287821	0.217828	0.202710	0.291641	0.287821	0.217828	0.202710	0.291641	
1535000	0.879386	1	0.270206	0.231341	0.205607	0.292846	0.270206	0.231341	0.205607	0.292846	0.270206	0.231341	0.205607	0.292846	0.270206	0.231341	0.205607	0.292846	
1536000	0.879386	1	0.267251	0.220111	0.203666	0.308972	0.267251	0.220111	0.203666	0.308972	0.267251	0.220111	0.203666	0.308972	0.267251	0.220111	0.203666	0.308972	
1537000	0.879386	1	0.253061	0.243943	0.213910	0.289086	0.253061	0.243943	0.213910	0.289086	0.253061	0.243943	0.213910	0.289086	0.253061	0.243943	0.213910	0.289086	
1538000	0.879386	1	0.301135	0.184453	0.218254	0.296157	0.301135	0.184453	0.218254	0.296157	0.301135	0.184453	0.218254	0.296157	0.301135	0.184453	0.218254	0.296157	
1539000	0.879386	1	0.269202	0.222233	0.213097	0.295468	0.269202	0.222233	0.213097	0.295468	0.269202	0.222233	0.213097	0.295468	0.269202	0.222233	0.213097	0.295468	
1540000	0.879386	2	0.392625	0.257331	0.206797	0.143246	0.359659	0.206621	0.128765	0.304954	0.359659	0.206621	0.128765	0.304954	0.359659	0.206621	0.128765	0.304954	
1541000	0.879386	2	0.200180	0.291546	0.344070	0.164204	0.265515	0.224720	0.197885	0.311880	0.265515	0.224720	0.197885	0.311880	0.265515	0.224720	0.197885	0.311880	
1542000	0.879386	1	0.316531	0.218500	0.182387	0.282582	0.316531	0.218500	0.182387	0.282582	0.316531	0.218500	0.182387	0.282582	0.316531	0.218500	0.182387	0.282582	
1543000	0.879386	1	0.315022	0.189413	0.207639	0.287926	0.315022	0.189413	0.207639	0.287926	0.315022	0.189413	0.207639	0.287926	0.315022	0.189413	0.207639	0.287926	
1544000	0.879386	2	0.284760	0.219802	0.222802	0.272637	0.284760	0.219802	0.222802	0.272637	0.371791	0.188322	0.166177	0.273710	0.371791	0.188322	0.166177	0.273710	
1545000	0.879386	1	0.288567	0.226969	0.200069	0.284394	0.288567	0.226969	0.200069	0.284394	0.288567	0.226969	0.200069	0.284394	0.288567	0.226969	0.200069	0.284394	
1546000	0.879386	2	0.255346	0.177992	0.313523	0.253138	0.285613	0.227800	0.179909	0.306678	0.285613	0.227800	0.179909	0.306678	0.285613	0.227800	0.179909	0.306678	
1547000	0.879386	1	0.335587	0.209595	0.175091	0.279727	0.335587	0.209595	0.175091	0.279727	0.335587	0.209595	0.175091	0.279727	0.335587	0.209595	0.175091	0.279727	
1548000	0.879386	1	0.310618	0.206077	0.146216	0.337088	0.310618	0.206077	0.146216	0.337088	0.310618	0.206077	0.146216	0.337088	0.310618	0.206077	0.146216	0.337088	
1549000	0.879386	1	0.273392	0.194579	0.138148	0.393880	0.273392	0.194579	0.138148	0.393880	0.273392	0.194579	0.138148	0.393880	0.273392	0.194579	0.138148	0.393880	
1550000	0.879386	2	0.256162	0.246845	0.186485	0.310508	0.256162	0.246845	0.186485	0.310508	0.256162	0.246845	0.186485	0.310508	0.240663	0.184873	0.238710	0.335754	
1551000	0.879386	1	0.279552	0.242857	0.213707	0.263884	0.279552	0.242857	0.213707	0.263884	0.279552	0.242857	0.213707	0.263884	0.279552	0.242857	0.213707	0.263884	
1552000	0.879386	1	0.328084	0.182419	0.177945	0.311552	0.328084	0.182419	0.177945	0.311552	0.328084	0.182419	0.177945	0.311552	0.328084	0.182419	0.177945	0.311552	
1553000	0.879386	2	0.275000	0.200533	0.206931	0.317536	0.275000	0.200533	0.206931	0.317536	0.275000	0.200533	0.206931	0.317536	0.353076	0.106931	0.117837	0.422156	
1554000	0.879386	1	0.293265	0.218173	0.195196	0.293366	0.293265	0.218173	0.195196	0.293366	0.293265	0.218173	0.195196	0.293366	0.293265	0.218173	0.195196	0.293366	
1555000	0.879386	1	0.290432	0.223618	0.179769	0.306182	0.290432	0.223618	0.179769	0.306182	0.290432	0.223618	0.179769	0.306182	0.290432	0.223618	0.179769	0.306182	
1556000	0.879386	2	0.246562	0.239258	0.239218	0.274962	0.246562	0.239258	0.239218	0.274962	0.335622	0.182769	0.103758	0.377851	0.335622	0.182769	0.103758	0.377851	
1557000	0.879386	2	0.171274	0.192614	0.290549	0.345563	0.302416	0.174681	0.180640	0.342263	0.302416	0.174681	0.180640	0.342263	0.302416	0.174681	0.180640	0.342263	
1558000	0.879386	1	0.272211	0.227730	0.203064	0.296994	0.272211	0.227730	0.203064	0.296994	0.272211	0.227730	0.203064	0.296994	0.272211	0.227730	0.203064	0.296994	
1559000	0.879386	1	0.308114	0.181475	0.133917	0.376494	0.308114	0.181475	0.133917	0.376494	0.308114	0.181475	0.133917	0.376494	0.308114	0.181475	0.133917	0.376494	
1560000	0.879386	1	0.296034	0.138942	0.175708	0.389316	0.296034	0.138942	0.175708	0.389316	0.296034	0.138942	0.175708	0.389316	0.296034	0.138942	0.175708	0.389316	
1561000	0.879386	1	0.276168	0.235676	0.202454	0.285702	0.276168	0.235676	0.202454	0.285702	0.276168	0.235676	0.202454	0.285702	0.276168	0.235676	0.202454	0.285702	
1562000	0.879386	1	0.290078	0.209053	0.191991	0.308878	0.290078	0.209053	0.191991	0.308878	0.290078	0.209053	0.191991	0.308878	0.290078	0.209053	0.191991	0.308878	
1563000	0.879386	1	0.276137	0.211170	0.199022	0.313670	0.276137	0.211170	0.199022	0.313670	0.276137	0.211170	0.199022	0.313670	0.276137	0.211170	0.199022	0.313670	
1564000	0.879386	1	0.280591	0.229074	0.205804	0.284531	0.280591	0.229074	0.205804	0.284531	0.280591	0.229074	0.205804	0.284531	0.280591	0.229074	0.205804	0.284531	
1565000	0.879386	1	0.344342	0.188586	0.166860	0.300212	0.344342	0.188586	0.166860	0.300212	0.344342	0.188586	0.166860	0.300212	0.344342	0.188586	0.166860	0.300212	
1566000	0.879386	2	0.294199	0.217373	0.202432	0.285996	0.294199	0.217373	0.202432	0.285996	0.312528	0.200364	0.136445	0.350663	0.312528	0.200364	0.136445	0.350663	
1567000	0.879386	1	0.317971	0.144504	0.153088	0.384437	0.317971	0.144504	0.153088	0.384437	0.317971	0.144504	0.153088	0.384437	0.317971	0.144504	0.153088	0.384437	
1568000	0.879386	1	0.251898	0.216644	0.208146	0.323312	0.251898	0.216644	0.208146	0.323312	0.251898	0.216644	0.208146	0.323312	0.251898	0.216644	0.208146	0.323312	
1569000	0.879386	1	0.261815	0.216161	0.214154	0.307870	0.261815	0.216161	0.214154	0.307870	0.261815	0.216161	0.214154	0.307870	0.261815	0.216161	0.214154	0.307870	
1570000	0.879386	1	0.303557	0.202815	0.147694	0.345935	0.303557	0.202815	0.147694	0.345935	0.303557	0.202815	0.147694	0.345935	0.303557	0.202815	0.147694	0.345935	
1571000	0.879386	1	0.285182	0.212688	0.190061	0.312068	0.285182	0.212688	0.190061	0.312068	0.285182	0.212688	0.190061	0.312068	0.285182	0.212688	0.190061	0.312068	
1572000	0.879386	1	0.304687	0.189873	0.196642	0.308797	0.304687	0.189873	0.196642	0.308797	0.304687	0.189873	0.196642	0.308797	0.304687	0.189873	0.196642	0.308797	
1573000	0.879386	1	0.277731	0.217599	0.209483	0.295188	0.277731	0.217599	0.209483	0.295188	0.277731	0.217599	0.209483	0.295188	0.277731	0.217599	0.209483	0.295188	
1574000	0.879386	1	0.295070	0.217348	0.202653	0.284928	0.295070	0.217348	0.202653	0.284928	0.295070	0.217348	0.202653	0.284928	0.295070	0.217348	0.202653	0.284928	
1575000	0.879386	1	0.291428	0.235339	0.178455	0.294777	0.291428	0.235339	0.178455	0.294777	0.291428	0.235339	0.178455	0.294777	0.291428	0.235339	0.178455	0.294777	
1576000	0.879386	1	0.272399	0.219292	0.198901	0.309408	0.272399	0.219292	0.198901	0.309408	0.272399	0.219292	0.198901	0.309408	0.272399	0.219292	0.198901	0.309408	
1577000	0.879386	2	0.240517	0.260185	0.371921	0.127376	0.264010	0.205233	0.171087	0.359670	0.264010	0.205233	0.171087	0.359670	0.264010	0.205233	0.171087	0.359670	
1578000	0.879386	1	0.320503	0.197347	0.115579	0.366571	0.320503	0.197347	0.115579	0.366571	0.320503	0.197347	0.115579	0.366571	0.320503	0.197347	0.115579	0.366571	
1579000	0.879386	1	0.267280	0.226130	0.194931	0.311659	0.267280	0.226130	0.194931	0.311659	0.267280	0.226130	0.194931	0.311659	0.267280	0.226130	0.194931	0.311659	
1580000	0.879386	1	0.326041	0.177766	0.212905	0.283289	0.326041	0.177766	0.212905	0.283289	0.326041	0.177766	0.212905	0.283289	0.326041	0.177766	0.212905	0.283289	
1581000	0.879386	2	0.233781	0.324758	0.245045	0.196415	0.253247	0.197092	0.139308	0.410353	0.253247	0.197092	0.139308	0.410353	0.253247	0.197092	0.139308	0.410353	
1582000	0.879386	1	0.302548	0.220312	0.168206	0.308934	0.302548	0.220312	0.168206	0.308934	0.302548	0.220312	0.168206	0.308934	0.302548	0.220312	0.168206	0.308934	
1583000	0.879386	1	0.282182	0.237573	0.200707	0.279539	0.282182	0.237573	0.200707	0.279539	0.282182	0.237573	0.200707	0.279539	0.282182	0.237573	0.200707	0.279539	
1584000	0.879386	1	0.266411	0.210138	0.198249	0.325202	0.266411	0.210138	0.198249	0.325202	0.266411	0.210138	0.198249	0.325202	0.266411	0.210138	0.198249	0.325202	
1585000	0.879386	1	0.308955	0.187868	0.166671	0.336505	0.308955	0.187868	0.166671	0.336505	0.308955	0.187868	0.166671	0.336505	0.308955	0.187868	0.166671	0.336505	
1586000	0.879386	1	0.275087	0.206798	0.192688	0.325426	0.275087	0.206798	0.192688	0.325426	0.275087	0.206798	0.192688	0.325426	0.275087	0.206798	0.192688	0.325426	
1587000	0.879386	1	0.287460	0.222214	0.190905	0.299420	0.287460	0.222214	0.190905	0.299420	0.287460	0.222214	0.190905	0.299420	0.287460	0.222214	0.190905	0.299420	
1588000	0.879386	1	0.286327	0.218298	0.203254	0.292121	0.286327	0.218298	0.203254	0.292121	0.286327	0.218298	0.203254	0.292121	0.286327	0.218298	0.203254	0.292121	
1589000	0.879386	2	0.190974	0.272298	0.165508	0.371220	0.352715	0.165386	0.154389	0.327510	0.352715	0.165386	0.154389	0.327510	0.352715	0.165386	0.154389	0.327510	
1590000	0.879386	1	0.292156	0.250307	0.165234	0.292303	0.292156	0.250307	0.165234	0.292303	0.292156	0.250307	0.165234	0.292303	0.292156	0.250307	0.165234	0.292303	
1591000	0.879386	3	0.170706	0.300660	0.268994	0.259639	0.266457	0.214514	0.224803	0.294226	0.333928	0.180099	0.149886	0.336087	0.333928	0.180099	0.149886	0.336087	
1592000	0.879386	1	0.266812	0.211745	0.211278	0.310165	0.266812	0.211745	0.211278	0.310165	0.266812	0.211745	0.211278	0.310165	0.266812	0.211745	0.211278	0.310165	
1593000	0.879386	1	0.265330	0.210769	0.200429	0.323471	0.265330	0.210769	0.200429	0.323471	0.265330	0.210769	0.200429	0.323471	0.265330	0.210769	0.200429	0.323471	
1594000	0.879386	1	0.276125	0.217962	0.193412	0.312501	0.276125	0.217962	0.193412	0.312501	0.276125	0.217962	0.193412	0.312501	0.276125	0.217962	0.193412	0.312501	
1595000	0.879386	1	0.303037	0.233930	0.151045	0.311988	0.303037	0.233930	0.151045	0.311988	0.303037	0.233930	0.151045	0.311988	0.303037	0.233930	0.151045	0.311988	
1596000	0.879386	1	0.278937	0.249372	0.173867	0.297824	0.278937	0.249372	0.173867	0.297824	0.278937	0.249372	0.173867	0.297824	0.278937	0.249372	0.173867	0.297824	
1597000	0.879386	1	0.349311	0.157958	0.192943	0.299788	0.349311	0.157958	0.192943	0.299788	0.349311	0.157958	0.192943	0.299788	0.349311	0.157958	0.192943	0.299788	
1598000	0.879386	2	0.272313	0.217692	0.213089	0.296906	0.272313	0.217692	0.213089	0.296906	0.351438	0.160435	0.191589	0.296538	0.351438	0.160435	0.191589	0.296538	
1599000	0.879386	2	0.201164	0.338075	0.212670	0.248091	0.300643	0.170257	0.213845	0.315255	0.300643	0.170257	0.213845	0.315255	0.300643	0.170257	0.213845	0.315255	
1600000	0.879386	1	0.286712	0.214868	0.202351	0.296069	0.286712	0.214868	0.202351	0.296069	0.286712	0.214868	0.202351	0.296069	0.286712	0.214868	0.202351	0.296069	
1601000	0.879386	1	0.251370	0.231010	0.180046	0.337574	0.251370	0.231010	0.180046	0.337574	0.251370	0.231010	0.180046	0.337574	0.251370	0.231010	0.180046	0.337574	
1602000	0.879386	1	0.287968	0.214661	0.211407	0.285964	0.287968	0.214661	0.211407	0.285964	0.287968	0.214661	0.211407	0.285964	0.287968	0.214661	0.211407	0.285964	
