Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
4549000	0.879386	2	0.128139	0.249978	0.062840	0.161608	0.297283	0.100151	0.153297	0.251492	0.061202	0.120112	0.270972	0.142925	0.128139	0.249978	0.062840	0.161608	0.297283	0.100151	0.153297	0.251492	0.061202	0.120112	0.270972	0.142925	
4550000	0.879386	1	0.140320	0.238552	0.060178	0.155626	0.272253	0.133071	0.140320	0.238552	0.060178	0.155626	0.272253	0.133071	0.140320	0.238552	0.060178	0.155626	0.272253	0.133071	0.140320	0.238552	0.060178	0.155626	0.272253	0.133071	
4551000	0.879386	1	0.136378	0.213882	0.044368	0.144774	0.321274	0.139324	0.136378	0.213882	0.044368	0.144774	0.321274	0.139324	0.136378	0.213882	0.044368	0.144774	0.321274	0.139324	0.136378	0.213882	0.044368	0.144774	0.321274	0.139324	
4552000	0.879386	1	0.120192	0.203074	0.048504	0.172253	0.312087	0.143889	0.120192	0.203074	0.048504	0.172253	0.312087	0.143889	0.120192	0.203074	0.048504	0.172253	0.312087	0.143889	0.120192	0.203074	0.048504	0.172253	0.312087	0.143889	
4553000	0.879386	1	0.134528	0.241711	0.039692	0.138392	0.305903	0.139774	0.134528	0.241711	0.039692	0.138392	0.305903	0.139774	0.134528	0.241711	0.039692	0.138392	0.305903	0.139774	0.134528	0.241711	0.039692	0.138392	0.305903	0.139774	
4554000	0.879386	1	0.105628	0.240853	0.050006	0.159280	0.324763	0.119469	0.105628	0.240853	0.050006	0.159280	0.324763	0.119469	0.105628	0.240853	0.050006	0.159280	0.324763	0.119469	0.105628	0.240853	0.050006	0.159280	0.324763	0.119469	
4555000	0.879386	1	0.115019	0.266898	0.036129	0.156042	0.278420	0.147491	0.115019	0.266898	0.036129	0.156042	0.278420	0.147491	0.115019	0.266898	0.036129	0.156042	0.278420	0.147491	0.115019	0.266898	0.036129	0.156042	0.278420	0.147491	
4556000	0.879386	1	0.153641	0.266979	0.040807	0.154379	0.282679	0.101515	0.153641	0.266979	0.040807	0.154379	0.282679	0.101515	0.153641	0.266979	0.040807	0.154379	0.282679	0.101515	0.153641	0.266979	0.040807	0.154379	0.282679	0.101515	
4557000	0.879386	1	0.113989	0.227277	0.041738	0.117742	0.342018	0.157235	0.113989	0.227277	0.041738	0.117742	0.342018	0.157235	0.113989	0.227277	0.041738	0.117742	0.342018	0.157235	0.113989	0.227277	0.041738	0.117742	0.342018	0.157235	
4558000	0.879386	1	0.113406	0.269616	0.033116	0.151601	0.267039	0.165223	0.113406	0.269616	0.033116	0.151601	0.267039	0.165223	0.113406	0.269616	0.033116	0.151601	0.267039	0.165223	0.113406	0.269616	0.033116	0.151601	0.267039	0.165223	
4559000	0.879386	2	0.117354	0.231995	0.048637	0.167285	0.309265	0.125463	0.117354	0.231995	0.048637	0.167285	0.309265	0.125463	0.117354	0.231995	0.048637	0.167285	0.309265	0.125463	0.175219	0.406624	0.013492	0.033065	0.259565	0.112035	
4560000	0.879386	1	0.145440	0.230597	0.033087	0.129661	0.327713	0.133503	0.145440	0.230597	0.033087	0.129661	0.327713	0.133503	0.145440	0.230597	0.033087	0.129661	0.327713	0.133503	0.145440	0.230597	0.033087	0.129661	0.327713	0.133503	
4561000	0.879386	1	0.138576	0.213185	0.038942	0.128510	0.333053	0.147734	0.138576	0.213185	0.038942	0.128510	0.333053	0.147734	0.138576	0.213185	0.038942	0.128510	0.333053	0.147734	0.138576	0.213185	0.038942	0.128510	0.333053	0.147734	
4562000	0.879386	1	0.113856	0.262815	0.028634	0.164414	0.265951	0.164329	0.113856	0.262815	0.028634	0.164414	0.265951	0.164329	0.113856	0.262815	0.028634	0.164414	0.265951	0.164329	0.113856	0.262815	0.028634	0.164414	0.265951	0.164329	
4563000	0.879386	1	0.124999	0.221936	0.036894	0.155314	0.331835	0.129021	0.124999	0.221936	0.036894	0.155314	0.331835	0.129021	0.124999	0.221936	0.036894	0.155314	0.331835	0.129021	0.124999	0.221936	0.036894	0.155314	0.331835	0.129021	
4564000	0.879386	1	0.128319	0.224823	0.033554	0.165492	0.306818	0.140994	0.128319	0.224823	0.033554	0.165492	0.306818	0.140994	0.128319	0.224823	0.033554	0.165492	0.306818	0.140994	0.128319	0.224823	0.033554	0.165492	0.306818	0.140994	
4565000	0.879386	1	0.117322	0.240245	0.036935	0.135586	0.322807	0.147105	0.117322	0.240245	0.036935	0.135586	0.322807	0.147105	0.117322	0.240245	0.036935	0.135586	0.322807	0.147105	0.117322	0.240245	0.036935	0.135586	0.322807	0.147105	
4566000	0.879386	1	0.109301	0.276626	0.033202	0.142115	0.267062	0.171693	0.109301	0.276626	0.033202	0.142115	0.267062	0.171693	0.109301	0.276626	0.033202	0.142115	0.267062	0.171693	0.109301	0.276626	0.033202	0.142115	0.267062	0.171693	
4567000	0.879386	1	0.122490	0.230548	0.038675	0.153619	0.295140	0.159529	0.122490	0.230548	0.038675	0.153619	0.295140	0.159529	0.122490	0.230548	0.038675	0.153619	0.295140	0.159529	0.122490	0.230548	0.038675	0.153619	0.295140	0.159529	
4568000	0.879386	1	0.150188	0.214203	0.042560	0.127045	0.316705	0.149300	0.150188	0.214203	0.042560	0.127045	0.316705	0.149300	0.150188	0.214203	0.042560	0.127045	0.316705	0.149300	0.150188	0.214203	0.042560	0.127045	0.316705	0.149300	
4569000	0.879386	1	0.098965	0.188774	0.026325	0.215314	0.321260	0.149362	0.098965	0.188774	0.026325	0.215314	0.321260	0.149362	0.098965	0.188774	0.026325	0.215314	0.321260	0.149362	0.098965	0.188774	0.026325	0.215314	0.321260	0.149362	
4570000	0.879386	1	0.112806	0.221640	0.040821	0.168771	0.312494	0.143468	0.112806	0.221640	0.040821	0.168771	0.312494	0.143468	0.112806	0.221640	0.040821	0.168771	0.312494	0.143468	0.112806	0.221640	0.040821	0.168771	0.312494	0.143468	
4571000	0.879386	1	0.165313	0.235720	0.031826	0.168050	0.257618	0.141471	0.165313	0.235720	0.031826	0.168050	0.257618	0.141471	0.165313	0.235720	0.031826	0.168050	0.257618	0.141471	0.165313	0.235720	0.031826	0.168050	0.257618	0.141471	
4572000	0.879386	1	0.141668	0.210908	0.043663	0.138354	0.323406	0.142002	0.141668	0.210908	0.043663	0.138354	0.323406	0.142002	0.141668	0.210908	0.043663	0.138354	0.323406	0.142002	0.141668	0.210908	0.043663	0.138354	0.323406	0.142002	
4573000	0.879386	1	0.132087	0.220626	0.050067	0.140611	0.311925	0.144683	0.132087	0.220626	0.050067	0.140611	0.311925	0.144683	0.132087	0.220626	0.050067	0.140611	0.311925	0.144683	0.132087	0.220626	0.050067	0.140611	0.311925	0.144683	
4574000	0.879386	1	0.129166	0.243624	0.046283	0.156753	0.287057	0.137117	0.129166	0.243624	0.046283	0.156753	0.287057	0.137117	0.129166	0.243624	0.046283	0.156753	0.287057	0.137117	0.129166	0.243624	0.046283	0.156753	0.287057	0.137117	
4575000	0.879386	1	0.107978	0.211347	0.037639	0.185508	0.323364	0.134164	0.107978	0.211347	0.037639	0.185508	0.323364	0.134164	0.107978	0.211347	0.037639	0.185508	0.323364	0.134164	0.107978	0.211347	0.037639	0.185508	0.323364	0.134164	
4576000	0.879386	1	0.128068	0.212895	0.038034	0.187093	0.311749	0.122162	0.128068	0.212895	0.038034	0.187093	0.311749	0.122162	0.128068	0.212895	0.038034	0.187093	0.311749	0.122162	0.128068	0.212895	0.038034	0.187093	0.311749	0.122162	
4577000	0.879386	1	0.166176	0.245127	0.035768	0.135853	0.287016	0.130060	0.166176	0.245127	0.035768	0.135853	0.287016	0.130060	0.166176	0.245127	0.035768	0.135853	0.287016	0.130060	0.166176	0.245127	0.035768	0.135853	0.287016	0.130060	
4578000	0.879386	1	0.157729	0.228720	0.043860	0.136572	0.296220	0.136900	0.157729	0.228720	0.043860	0.136572	0.296220	0.136900	0.157729	0.228720	0.043860	0.136572	0.296220	0.136900	0.157729	0.228720	0.043860	0.136572	0.296220	0.136900	
4579000	0.879386	1	0.104965	0.275086	0.047060	0.166192	0.270097	0.136600	0.104965	0.275086	0.047060	0.166192	0.270097	0.136600	0.104965	0.275086	0.047060	0.166192	0.270097	0.136600	0.104965	0.275086	0.047060	0.166192	0.270097	0.136600	
4580000	0.879386	1	0.103723	0.230312	0.035946	0.168244	0.313947	0.147828	0.103723	0.230312	0.035946	0.168244	0.313947	0.147828	0.103723	0.230312	0.035946	0.168244	0.313947	0.147828	0.103723	0.230312	0.035946	0.168244	0.313947	0.147828	
4581000	0.879386	1	0.133449	0.269863	0.044001	0.139014	0.273493	0.140179	0.133449	0.269863	0.044001	0.139014	0.273493	0.140179	0.133449	0.269863	0.044001	0.139014	0.273493	0.140179	0.133449	0.269863	0.044001	0.139014	0.273493	0.140179	
4582000	0.879386	1	0.136653	0.263041	0.038566	0.142042	0.283971	0.135727	0.136653	0.263041	0.038566	0.142042	0.283971	0.135727	0.136653	0.263041	0.038566	0.142042	0.283971	0.135727	0.136653	0.263041	0.038566	0.142042	0.283971	0.135727	
4583000	0.879386	1	0.142240	0.239419	0.066800	0.134476	0.289363	0.127702	0.142240	0.239419	0.066800	0.134476	0.289363	0.127702	0.142240	0.239419	0.066800	0.134476	0.289363	0.127702	0.142240	0.239419	0.066800	0.134476	0.289363	0.127702	
4584000	0.879386	1	0.119986	0.250542	0.031273	0.146266	0.294826	0.157106	0.119986	0.250542	0.031273	0.146266	0.294826	0.157106	0.119986	0.250542	0.031273	0.146266	0.294826	0.157106	0.119986	0.250542	0.031273	0.146266	0.294826	0.157106	
4585000	0.879386	1	0.102860	0.267465	0.031999	0.145802	0.298492	0.153382	0.102860	0.267465	0.031999	0.145802	0.298492	0.153382	0.102860	0.267465	0.031999	0.145802	0.298492	0.153382	0.102860	0.267465	0.031999	0.145802	0.298492	0.153382	
4586000	0.879386	1	0.148522	0.209253	0.035771	0.136244	0.334394	0.135815	0.148522	0.209253	0.035771	0.136244	0.334394	0.135815	0.148522	0.209253	0.035771	0.136244	0.334394	0.135815	0.148522	0.209253	0.035771	0.136244	0.334394	0.135815	
4587000	0.879386	1	0.138478	0.220846	0.036523	0.153587	0.303044	0.147523	0.138478	0.220846	0.036523	0.153587	0.303044	0.147523	0.138478	0.220846	0.036523	0.153587	0.303044	0.147523	0.138478	0.220846	0.036523	0.153587	0.303044	0.147523	
4588000	0.879386	1	0.097298	0.239490	0.053072	0.162196	0.291288	0.156656	0.097298	0.239490	0.053072	0.162196	0.291288	0.156656	0.097298	0.239490	0.053072	0.162196	0.291288	0.156656	0.097298	0.239490	0.053072	0.162196	0.291288	0.156656	
4589000	0.879386	1	0.151400	0.193394	0.040110	0.173340	0.297830	0.143926	0.151400	0.193394	0.040110	0.173340	0.297830	0.143926	0.151400	0.193394	0.040110	0.173340	0.297830	0.143926	0.151400	0.193394	0.040110	0.173340	0.297830	0.143926	
4590000	0.879386	1	0.135068	0.225042	0.038677	0.130527	0.336393	0.134293	0.135068	0.225042	0.038677	0.130527	0.336393	0.134293	0.135068	0.225042	0.038677	0.130527	0.336393	0.134293	0.135068	0.225042	0.038677	0.130527	0.336393	0.134293	
4591000	0.879386	1	0.148984	0.236234	0.035412	0.110923	0.326404	0.142044	0.148984	0.236234	0.035412	0.110923	0.326404	0.142044	0.148984	0.236234	0.035412	0.110923	0.326404	0.142044	0.148984	0.236234	0.035412	0.110923	0.326404	0.142044	
4592000	0.879386	1	0.172384	0.257988	0.052200	0.120910	0.275858	0.120660	0.172384	0.257988	0.052200	0.120910	0.275858	0.120660	0.172384	0.257988	0.052200	0.120910	0.275858	0.120660	0.172384	0.257988	0.052200	0.120910	0.275858	0.120660	
4593000	0.879386	1	0.147029	0.270038	0.048414	0.102647	0.272994	0.158878	0.147029	0.270038	0.048414	0.102647	0.272994	0.158878	0.147029	0.270038	0.048414	0.102647	0.272994	0.158878	0.147029	0.270038	0.048414	0.102647	0.272994	0.158878	
4594000	0.879386	1	0.131551	0.243847	0.039255	0.163964	0.288045	0.133338	0.131551	0.243847	0.039255	0.163964	0.288045	0.133338	0.131551	0.243847	0.039255	0.163964	0.288045	0.133338	0.131551	0.243847	0.039255	0.163964	0.288045	0.133338	
4595000	0.879386	1	0.100279	0.256812	0.031361	0.178681	0.291194	0.141673	0.100279	0.256812	0.031361	0.178681	0.291194	0.141673	0.100279	0.256812	0.031361	0.178681	0.291194	0.141673	0.100279	0.256812	0.031361	0.178681	0.291194	0.141673	
4596000	0.879386	1	0.141811	0.243409	0.038504	0.138767	0.295510	0.141999	0.141811	0.243409	0.038504	0.138767	0.295510	0.141999	0.141811	0.243409	0.038504	0.138767	0.295510	0.141999	0.141811	0.243409	0.038504	0.138767	0.295510	0.141999	
4597000	0.879386	1	0.124743	0.304807	0.043369	0.088334	0.298553	0.140194	0.124743	0.304807	0.043369	0.088334	0.298553	0.140194	0.124743	0.304807	0.043369	0.088334	0.298553	0.140194	0.124743	0.304807	0.043369	0.088334	0.298553	0.140194	
4598000	0.879386	1	0.120316	0.268238	0.025261	0.180086	0.277530	0.128568	0.120316	0.268238	0.025261	0.180086	0.277530	0.128568	0.120316	0.268238	0.025261	0.180086	0.277530	0.128568	0.120316	0.268238	0.025261	0.180086	0.277530	0.128568	
4599000	0.879386	1	0.141977	0.258240	0.023847	0.147761	0.265146	0.163029	0.141977	0.258240	0.023847	0.147761	0.265146	0.163029	0.141977	0.258240	0.023847	0.147761	0.265146	0.163029	0.141977	0.258240	0.023847	0.147761	0.265146	0.163029	
4600000	0.879386	1	0.138624	0.225452	0.040276	0.142413	0.315716	0.137518	0.138624	0.225452	0.040276	0.142413	0.315716	0.137518	0.138624	0.225452	0.040276	0.142413	0.315716	0.137518	0.138624	0.225452	0.040276	0.142413	0.315716	0.137518	
4601000	0.879386	1	0.108306	0.278924	0.045292	0.142865	0.286805	0.137807	0.108306	0.278924	0.045292	0.142865	0.286805	0.137807	0.108306	0.278924	0.045292	0.142865	0.286805	0.137807	0.108306	0.278924	0.045292	0.142865	0.286805	0.137807	
4602000	0.879386	1	0.126927	0.259729	0.047290	0.165791	0.262257	0.138007	0.126927	0.259729	0.047290	0.165791	0.262257	0.138007	0.126927	0.259729	0.047290	0.165791	0.262257	0.138007	0.126927	0.259729	0.047290	0.165791	0.262257	0.138007	
4603000	0.879386	1	0.112776	0.292886	0.050222	0.124577	0.264046	0.155493	0.112776	0.292886	0.050222	0.124577	0.264046	0.155493	0.112776	0.292886	0.050222	0.124577	0.264046	0.155493	0.112776	0.292886	0.050222	0.124577	0.264046	0.155493	
4604000	0.879386	1	0.115248	0.237581	0.038381	0.124964	0.321014	0.162811	0.115248	0.237581	0.038381	0.124964	0.321014	0.162811	0.115248	0.237581	0.038381	0.124964	0.321014	0.162811	0.115248	0.237581	0.038381	0.124964	0.321014	0.162811	
4605000	0.879386	1	0.108448	0.232055	0.040306	0.159607	0.314903	0.144681	0.108448	0.232055	0.040306	0.159607	0.314903	0.144681	0.108448	0.232055	0.040306	0.159607	0.314903	0.144681	0.108448	0.232055	0.040306	0.159607	0.314903	0.144681	
4606000	0.879386	1	0.139207	0.231868	0.027152	0.140670	0.300231	0.160872	0.139207	0.231868	0.027152	0.140670	0.300231	0.160872	0.139207	0.231868	0.027152	0.140670	0.300231	0.160872	0.139207	0.231868	0.027152	0.140670	0.300231	0.160872	
4607000	0.879386	1	0.129512	0.211316	0.032513	0.187867	0.280122	0.158670	0.129512	0.211316	0.032513	0.187867	0.280122	0.158670	0.129512	0.211316	0.032513	0.187867	0.280122	0.158670	0.129512	0.211316	0.032513	0.187867	0.280122	0.158670	
4608000	0.879386	1	0.163773	0.228519	0.039599	0.155443	0.299475	0.113190	0.163773	0.228519	0.039599	0.155443	0.299475	0.113190	0.163773	0.228519	0.039599	0.155443	0.299475	0.113190	0.163773	0.228519	0.039599	0.155443	0.299475	0.113190	
4609000	0.879386	1	0.128218	0.265640	0.042253	0.130232	0.269647	0.164010	0.128218	0.265640	0.042253	0.130232	0.269647	0.164010	0.128218	0.265640	0.042253	0.130232	0.269647	0.164010	0.128218	0.265640	0.042253	0.130232	0.269647	0.164010	
4610000	0.879386	1	0.114434	0.236778	0.032969	0.171378	0.281146	0.163295	0.114434	0.236778	0.032969	0.171378	0.281146	0.163295	0.114434	0.236778	0.032969	0.171378	0.281146	0.163295	0.114434	0.236778	0.032969	0.171378	0.281146	0.163295	
4611000	0.879386	1	0.111620	0.231348	0.040621	0.226291	0.264573	0.125546	0.111620	0.231348	0.040621	0.226291	0.264573	0.125546	0.111620	0.231348	0.040621	0.226291	0.264573	0.125546	0.111620	0.231348	0.040621	0.226291	0.264573	0.125546	
4612000	0.879386	1	0.141692	0.234293	0.026455	0.157616	0.341519	0.098424	0.141692	0.234293	0.026455	0.157616	0.341519	0.098424	0.141692	0.234293	0.026455	0.157616	0.341519	0.098424	0.141692	0.234293	0.026455	0.157616	0.341519	0.098424	
4613000	0.879386	1	0.103656	0.209892	0.054076	0.142983	0.308024	0.181368	0.103656	0.209892	0.054076	0.142983	0.308024	0.181368	0.103656	0.209892	0.054076	0.142983	0.308024	0.181368	0.103656	0.209892	0.054076	0.142983	0.308024	0.181368	
4614000	0.879386	1	0.116436	0.264448	0.025942	0.108037	0.329990	0.155146	0.116436	0.264448	0.025942	0.108037	0.329990	0.155146	0.116436	0.264448	0.025942	0.108037	0.329990	0.155146	0.116436	0.264448	0.025942	0.108037	0.329990	0.155146	
4615000	0.879386	1	0.127533	0.259495	0.033620	0.146182	0.286364	0.146805	0.127533	0.259495	0.033620	0.146182	0.286364	0.146805	0.127533	0.259495	0.033620	0.146182	0.286364	0.146805	0.127533	0.259495	0.033620	0.146182	0.286364	0.146805	
4616000	0.879386	1	0.132177	0.224327	0.030454	0.173616	0.317627	0.121800	0.132177	0.224327	0.030454	0.173616	0.317627	0.121800	0.132177	0.224327	0.030454	0.173616	0.317627	0.121800	0.132177	0.224327	0.030454	0.173616	0.317627	0.121800	
4617000	0.879386	1	0.116102	0.246414	0.029111	0.194886	0.266167	0.147320	0.116102	0.246414	0.029111	0.194886	0.266167	0.147320	0.116102	0.246414	0.029111	0.194886	0.266167	0.147320	0.116102	0.246414	0.029111	0.194886	0.266167	0.147320	
4618000	0.879386	1	0.126316	0.216863	0.033698	0.147965	0.323207	0.151950	0.126316	0.216863	0.033698	0.147965	0.323207	0.151950	0.126316	0.216863	0.033698	0.147965	0.323207	0.151950	0.126316	0.216863	0.033698	0.147965	0.323207	0.151950	
4619000	0.879386	1	0.141527	0.202155	0.040171	0.146039	0.340659	0.129450	0.141527	0.202155	0.040171	0.146039	0.340659	0.129450	0.141527	0.202155	0.040171	0.146039	0.340659	0.129450	0.141527	0.202155	0.040171	0.146039	0.340659	0.129450	
4620000	0.879386	1	0.150524	0.254368	0.051482	0.116195	0.296603	0.130827	0.150524	0.254368	0.051482	0.116195	0.296603	0.130827	0.150524	0.254368	0.051482	0.116195	0.296603	0.130827	0.150524	0.254368	0.051482	0.116195	0.296603	0.130827	
4621000	0.879386	1	0.125150	0.215109	0.045533	0.173433	0.272027	0.168749	0.125150	0.215109	0.045533	0.173433	0.272027	0.168749	0.125150	0.215109	0.045533	0.173433	0.272027	0.168749	0.125150	0.215109	0.045533	0.173433	0.272027	0.168749	
4622000	0.879386	1	0.116085	0.245251	0.034698	0.145435	0.308544	0.149987	0.116085	0.245251	0.034698	0.145435	0.308544	0.149987	0.116085	0.245251	0.034698	0.145435	0.308544	0.149987	0.116085	0.245251	0.034698	0.145435	0.308544	0.149987	
4623000	0.879386	1	0.129295	0.224618	0.026526	0.182797	0.299807	0.136956	0.129295	0.224618	0.026526	0.182797	0.299807	0.136956	0.129295	0.224618	0.026526	0.182797	0.299807	0.136956	0.129295	0.224618	0.026526	0.182797	0.299807	0.136956	
4624000	0.879386	1	0.142340	0.312763	0.047209	0.069515	0.304570	0.123603	0.142340	0.312763	0.047209	0.069515	0.304570	0.123603	0.142340	0.312763	0.047209	0.069515	0.304570	0.123603	0.142340	0.312763	0.047209	0.069515	0.304570	0.123603	
4625000	0.879386	1	0.122393	0.251318	0.043385	0.159571	0.292282	0.131052	0.122393	0.251318	0.043385	0.159571	0.292282	0.131052	0.122393	0.251318	0.043385	0.159571	0.292282	0.131052	0.122393	0.251318	0.043385	0.159571	0.292282	0.131052	
4626000	0.879386	1	0.134046	0.253025	0.041656	0.166346	0.268038	0.136889	0.134046	0.253025	0.041656	0.166346	0.268038	0.136889	0.134046	0.253025	0.041656	0.166346	0.268038	0.136889	0.134046	0.253025	0.041656	0.166346	0.268038	0.136889	
4627000	0.879386	1	0.133830	0.260990	0.038878	0.136192	0.278779	0.151330	0.133830	0.260990	0.038878	0.136192	0.278779	0.151330	0.133830	0.260990	0.038878	0.136192	0.278779	0.151330	0.133830	0.260990	0.038878	0.136192	0.278779	0.151330	
4628000	0.879386	1	0.120369	0.252958	0.038829	0.188114	0.276755	0.122975	0.120369	0.252958	0.038829	0.188114	0.276755	0.122975	0.120369	0.252958	0.038829	0.188114	0.276755	0.122975	0.120369	0.252958	0.038829	0.188114	0.276755	0.122975	
4629000	0.879386	1	0.121569	0.232343	0.041122	0.156939	0.312942	0.135085	0.121569	0.232343	0.041122	0.156939	0.312942	0.135085	0.121569	0.232343	0.041122	0.156939	0.312942	0.135085	0.121569	0.232343	0.041122	0.156939	0.312942	0.135085	
4630000	0.879386	1	0.118302	0.225992	0.052323	0.170333	0.299122	0.133927	0.118302	0.225992	0.052323	0.170333	0.299122	0.133927	0.118302	0.225992	0.052323	0.170333	0.299122	0.133927	0.118302	0.225992	0.052323	0.170333	0.299122	0.133927	
4631000	0.879386	1	0.108119	0.268879	0.045631	0.161539	0.264084	0.151748	0.108119	0.268879	0.045631	0.161539	0.264084	0.151748	0.108119	0.268879	0.045631	0.161539	0.264084	0.151748	0.108119	0.268879	0.045631	0.161539	0.264084	0.151748	
4632000	0.879386	1	0.127757	0.247139	0.040953	0.126838	0.324970	0.132343	0.127757	0.247139	0.040953	0.126838	0.324970	0.132343	0.127757	0.247139	0.040953	0.126838	0.324970	0.132343	0.127757	0.247139	0.040953	0.126838	0.324970	0.132343	
4633000	0.879386	1	0.114827	0.246806	0.040719	0.143401	0.297732	0.156516	0.114827	0.246806	0.040719	0.143401	0.297732	0.156516	0.114827	0.246806	0.040719	0.143401	0.297732	0.156516	0.114827	0.246806	0.040719	0.143401	0.297732	0.156516	
4634000	0.879386	1	0.145696	0.259335	0.029246	0.140734	0.268844	0.156145	0.145696	0.259335	0.029246	0.140734	0.268844	0.156145	0.145696	0.259335	0.029246	0.140734	0.268844	0.156145	0.145696	0.259335	0.029246	0.140734	0.268844	0.156145	
4635000	0.879386	1	0.140751	0.223588	0.020326	0.133915	0.292094	0.189327	0.140751	0.223588	0.020326	0.133915	0.292094	0.189327	0.140751	0.223588	0.020326	0.133915	0.292094	0.189327	0.140751	0.223588	0.020326	0.133915	0.292094	0.189327	
4636000	0.879386	1	0.127034	0.224419	0.038488	0.116399	0.333062	0.160597	0.127034	0.224419	0.038488	0.116399	0.333062	0.160597	0.127034	0.224419	0.038488	0.116399	0.333062	0.160597	0.127034	0.224419	0.038488	0.116399	0.333062	0.160597	
4637000	0.879386	1	0.174141	0.211611	0.037682	0.116505	0.282810	0.177250	0.174141	0.211611	0.037682	0.116505	0.282810	0.177250	0.174141	0.211611	0.037682	0.116505	0.282810	0.177250	0.174141	0.211611	0.037682	0.116505	0.282810	0.177250	
4638000	0.879386	1	0.122072	0.242528	0.039657	0.164257	0.254301	0.177185	0.122072	0.242528	0.039657	0.164257	0.254301	0.177185	0.122072	0.242528	0.039657	0.164257	0.254301	0.177185	0.122072	0.242528	0.039657	0.164257	0.254301	0.177185	
4639000	0.879386	1	0.139659	0.243639	0.037977	0.159322	0.292872	0.126531	0.139659	0.243639	0.037977	0.159322	0.292872	0.126531	0.139659	0.243639	0.037977	0.159322	0.292872	0.126531	0.139659	0.243639	0.037977	0.159322	0.292872	0.126531	
4640000	0.879386	1	0.112298	0.248136	0.030687	0.152668	0.321299	0.134911	0.112298	0.248136	0.030687	0.152668	0.321299	0.134911	0.112298	0.248136	0.030687	0.152668	0.321299	0.134911	0.112298	0.248136	0.030687	0.152668	0.321299	0.134911	
4641000	0.879386	1	0.125916	0.254700	0.049838	0.144850	0.292519	0.132176	0.125916	0.254700	0.049838	0.144850	0.292519	0.132176	0.125916	0.254700	0.049838	0.144850	0.292519	0.132176	0.125916	0.254700	0.049838	0.144850	0.292519	0.132176	
4642000	0.879386	1	0.122220	0.202224	0.030368	0.133342	0.356352	0.155495	0.122220	0.202224	0.030368	0.133342	0.356352	0.155495	0.122220	0.202224	0.030368	0.133342	0.356352	0.155495	0.122220	0.202224	0.030368	0.133342	0.356352	0.155495	
4643000	0.879386	1	0.131689	0.257921	0.032131	0.154605	0.297787	0.125866	0.131689	0.257921	0.032131	0.154605	0.297787	0.125866	0.131689	0.257921	0.032131	0.154605	0.297787	0.125866	0.131689	0.257921	0.032131	0.154605	0.297787	0.125866	
4644000	0.879386	1	0.133673	0.269333	0.030313	0.166922	0.267601	0.132158	0.133673	0.269333	0.030313	0.166922	0.267601	0.132158	0.133673	0.269333	0.030313	0.166922	0.267601	0.132158	0.133673	0.269333	0.030313	0.166922	0.267601	0.132158	
4645000	0.879386	1	0.107893	0.267900	0.039549	0.170873	0.218914	0.194872	0.107893	0.267900	0.039549	0.170873	0.218914	0.194872	0.107893	0.267900	0.039549	0.170873	0.218914	0.194872	0.107893	0.267900	0.039549	0.170873	0.218914	0.194872	
4646000	0.879386	1	0.141212	0.261433	0.059292	0.116060	0.288203	0.133799	0.141212	0.261433	0.059292	0.116060	0.288203	0.133799	0.141212	0.261433	0.059292	0.116060	0.288203	0.133799	0.141212	0.261433	0.059292	0.116060	0.288203	0.133799	
4647000	0.879386	1	0.122299	0.230378	0.019184	0.154347	0.334583	0.139210	0.122299	0.230378	0.019184	0.154347	0.334583	0.139210	0.122299	0.230378	0.019184	0.154347	0.334583	0.139210	0.122299	0.230378	0.019184	0.154347	0.334583	0.139210	
4648000	0.879386	2	0.096050	0.270574	0.044426	0.137301	0.290979	0.160671	0.096050	0.270574	0.044426	0.137301	0.290979	0.160671	0.096050	0.270574	0.044426	0.137301	0.290979	0.160671	0.239130	0.383548	0.015004	0.074276	0.190787	0.097255	
4649000	0.879386	1	0.117826	0.248211	0.028391	0.174789	0.280428	0.150354	0.117826	0.248211	0.028391	0.174789	0.280428	0.150354	0.117826	0.248211	0.028391	0.174789	0.280428	0.150354	0.117826	0.248211	0.028391	0.174789	0.280428	0.150354	
4650000	0.879386	1	0.112647	0.319575	0.051508	0.141424	0.247256	0.127589	0.112647	0.319575	0.051508	0.141424	0.247256	0.127589	0.112647	0.319575	0.051508	0.141424	0.247256	0.127589	0.112647	0.319575	0.051508	0.141424	0.247256	0.127589	
4651000	0.879386	1	0.129686	0.265758	0.035711	0.151192	0.284011	0.133643	0.129686	0.265758	0.035711	0.151192	0.284011	0.133643	0.129686	0.265758	0.035711	0.151192	0.284011	0.133643	0.129686	0.265758	0.035711	0.151192	0.284011	0.133643	
4652000	0.879386	1	0.177413	0.303692	0.037686	0.097429	0.261586	0.122193	0.177413	0.303692	0.037686	0.097429	0.261586	0.122193	0.177413	0.303692	0.037686	0.097429	0.261586	0.122193	0.177413	0.303692	0.037686	0.097429	0.261586	0.122193	
